radius:25.0
size:89^73
path:sample.svg
fields:latitude	longitude
geo:37.7,38.24,-123.05,-122.4
+data:
-65.217597961,38.24,-123.05120331167859	-61.111316681,38.24,-123.04214210857641	-55.186130524,38.24,-123.03308090547422	-44.767715454,38.24,-123.02401970237204	-33.185787201,38.24,-123.01495849926987	-20.029066086,38.24,-123.00589729616767	-1.600000024,38.24,-122.9968360930655	-1.600000024,38.24,-122.9877748899633	-1.600000024,38.24,-122.97871368686113	7.785282612,38.24,-122.96965248375895	14.400139809,38.24,-122.96059128065676	68.706481934,38.24,-122.95153007755458	133.85345459,38.24,-122.9424688744524	130.855758667,38.24,-122.93340767135021	134.565582275,38.24,-122.92434646824803	77.35446167,38.24,-122.91528526514584	20.344926834,38.24,-122.90622406204366	48.969875336,38.24,-122.89716285894148	52.756416321,38.24,-122.8881016558393	90.449943542,38.24,-122.87904045273712	149.926773071,38.24,-122.86997924963494	159.40953064,38.24,-122.86091804653275	134.247329712,38.24,-122.85185684343057	148.366378784,38.24,-122.84279564032839	95.438537598,38.24,-122.8337344372262	101.104187012,38.24,-122.82467323412402	95.665657043,38.24,-122.81561203102183	77.835266113,38.24,-122.80655082791965	109.162071228,38.24,-122.79748962481747	73.783874512,38.24,-122.78842842171528	33.637424469,38.24,-122.7793672186131	33.563613892,38.24,-122.77030601551093	67.976905823,38.24,-122.76124481240873	92.615318298,38.24,-122.75218360930656	105.515586853,38.24,-122.74312240620436	96.387771606,38.24,-122.73406120310219	87.499610901,38.24,-122.72500000000001	148.991912842,38.24,-122.71593879689782	65.903915405,38.24,-122.70687759379564	66.82901001,38.24,-122.69781639069346	31.931964874,38.24,-122.68875518759127	24.09670639,38.24,-122.67969398448909	34.523281097,38.24,-122.6706327813869	69.974067688,38.24,-122.66157157828472	25.815511703,38.24,-122.65251037518254	5.139189243,38.24,-122.64344917208035	5.714453697,38.24,-122.63438796897817	5.00551939,38.24,-122.625326765876	5.574496269,38.24,-122.6162655627738	9.687649727,38.24,-122.60720435967163	12.317461014,38.24,-122.59814315656945	16.296100616,38.24,-122.58908195346726	15.673650742,38.24,-122.58002075036508	50.110015869,38.24,-122.57095954726289	53.480682373,38.24,-122.56189834416071	78.854637146,38.24,-122.55283714105853	63.943634033,38.24,-122.54377593795634	56.911987305,38.24,-122.53471473485416	66.913887024,38.24,-122.52565353175198	102.081504822,38.24,-122.51659232864979	108.983963013,38.24,-122.50753112554762	133.681152344,38.24,-122.49846992244542	49.720909119,38.24,-122.48940871934325	16.590709686,38.24,-122.48034751624107	9.592291832,38.24,-122.47128631313888	7.261401176,38.24,-122.4622251100367	7.278871059,38.24,-122.45316390693452	2.308093071,38.24,-122.44410270383233	2.780114889,38.24,-122.43504150073015	2.599945068,38.24,-122.42598029762797	5.882183552,38.24,-122.41691909452578	19.704120636,38.24,-122.4078578914236	38.167545319,38.24,-122.39879668832141
-67.156219482,38.23386363636364,-123.05117578420563	-63.650676727,38.23386363636364,-123.04211534575546	-59.091876984,38.23386363636364,-123.03305490730531	-48.868587494,38.23386363636364,-123.02399446885515	-36.915607452,38.23386363636364,-123.014934030405	-20.351934433,38.23386363636364,-123.00587359195484	-1.600000024,38.23386363636364,-122.99681315350469	75.135871887,38.23386363636364,-122.98775271505453	-1.373729706,38.23386363636364,-122.97869227660438	4.27942276,38.23386363636364,-122.96963183815421	2.969968319,38.23386363636364,-122.96057139970407	26.745779037,38.23386363636364,-122.9515109612539	98.595108032,38.23386363636364,-122.94245052280375	60.656906128,38.23386363636364,-122.93339008435359	94.326271057,38.23386363636364,-122.92432964590344	50.453109741,38.23386363636364,-122.91526920745328	72.857704163,38.23386363636364,-122.90620876900313	112.86190033,38.23386363636364,-122.89714833055297	85.384567261,38.23386363636364,-122.88808789210282	92.732795715,38.23386363636364,-122.87902745365265	91.26940918,38.23386363636364,-122.8699670152025	163.135528564,38.23386363636364,-122.86090657675234	92.185371399,38.23386363636364,-122.85184613830218	197.297180176,38.23386363636364,-122.84278569985203	155.507827759,38.23386363636364,-122.83372526140187	104.320571899,38.23386363636364,-122.82466482295172	115.390716553,38.23386363636364,-122.81560438450155	112.130973816,38.23386363636364,-122.8065439460514	138.705978394,38.23386363636364,-122.79748350760124	107.802886963,38.23386363636364,-122.7884230691511	81.289260864,38.23386363636364,-122.77936263070093	60.41570282,38.23386363636364,-122.77030219225078	128.620727539,38.23386363636364,-122.76124175380062	87.331016541,38.23386363636364,-122.75218131535047	99.125007629,38.23386363636364,-122.7431208769003	69.516220093,38.23386363636364,-122.73406043845016	126.771339417,38.23386363636364,-122.725	114.597312927,38.23386363636364,-122.71593956154985	141.318618774,38.23386363636364,-122.70687912309968	84.607284546,38.23386363636364,-122.69781868464953	63.048599243,38.23386363636364,-122.68875824619937	37.417003632,38.23386363636364,-122.67969780774922	32.16947937,38.23386363636364,-122.67063736929906	41.699985504,38.23386363636364,-122.66157693084891	36.344154358,38.23386363636364,-122.65251649239875	11.13196373,38.23386363636364,-122.64345605394858	3.033468008,38.23386363636364,-122.63439561549843	3.791208506,38.23386363636364,-122.62533517704827	3.49301219,38.23386363636364,-122.61627473859812	5.123230934,38.23386363636364,-122.60721430014796	7.007168293,38.23386363636364,-122.59815386169781	10.266695023,38.23386363636364,-122.58909342324765	10.365209579,38.23386363636364,-122.5800329847975	25.254594803,38.23386363636364,-122.57097254634733	46.475589752,38.23386363636364,-122.56191210789719	70.208999634,38.23386363636364,-122.55285166944702	93.916519165,38.23386363636364,-122.54379123099687	82.021896362,38.23386363636364,-122.53473079254671	98.793540955,38.23386363636364,-122.52567035409656	103.083908081,38.23386363636364,-122.5166099156464	94.225097656,38.23386363636364,-122.50754947719625	240.242950439,38.23386363636364,-122.49848903874609	130.052062988,38.23386363636364,-122.48942860029594	31.915052414,38.23386363636364,-122.48036816184577	11.35828495,38.23386363636364,-122.47130772339563	5.635479927,38.23386363636364,-122.46224728494546	4.101109505,38.23386363636364,-122.4531868464953	2.996357679,38.23386363636364,-122.44412640804515	1.512223125,38.23386363636364,-122.43506596959499	0.936945379,38.23386363636364,-122.42600553114484	2.14830184,38.23386363636364,-122.41694509269468	13.465913773,38.23386363636364,-122.40788465424453	39.159324646,38.23386363636364,-122.39882421579436
-68.607940674,38.22772727272727,-123.05114826511895	-65.826087952,38.22772727272727,-123.04208859108788	-61.237438202,38.22772727272727,-123.0330289170568	-47.366077423,38.22772727272727,-123.0239692430257	-42.947864532,38.22772727272727,-123.01490956899463	-25.557851791,38.22772727272727,-123.00584989496355	-1.600000024,38.22772727272727,-122.99679022093247	-0.216761917,38.22772727272727,-122.98773054690137	19.243207932,38.22772727272727,-122.9786708728703	-0.379972935,38.22772727272727,-122.96961119883922	-0.321521848,38.22772727272727,-122.96055152480814	5.503347874,38.22772727272727,-122.95149185077706	47.195133209,38.22772727272727,-122.94243217674597	104.099510193,38.22772727272727,-122.93337250271489	149.164108276,38.22772727272727,-122.92431282868381	57.36264801,38.22772727272727,-122.91525315465273	43.393692017,38.22772727272727,-122.90619348062164	60.015937805,38.22772727272727,-122.89713380659056	74.371177673,38.22772727272727,-122.88807413255948	82.384750366,38.22772727272727,-122.8790144585284	116.802246094,38.22772727272727,-122.86995478449731	128.911849976,38.22772727272727,-122.86089511046623	109.799034119,38.22772727272727,-122.85183543643515	147.889190674,38.22772727272727,-122.84277576240407	166.955184937,38.22772727272727,-122.833716088373	110.679023743,38.22772727272727,-122.8246564143419	74.027061462,38.22772727272727,-122.81559674031082	192.728088379,38.22772727272727,-122.80653706627974	201.437316895,38.22772727272727,-122.79747739224867	116.432563782,38.22772727272727,-122.78841771821757	143.603378296,38.22772727272727,-122.7793580441865	129.787490845,38.22772727272727,-122.77029837015542	109.479370117,38.22772727272727,-122.76123869612434	76.308921814,38.22772727272727,-122.75217902209326	74.545646667,38.22772727272727,-122.74311934806217	74.377616882,38.22772727272727,-122.73405967403109	111.869132996,38.22772727272727,-122.72500000000001	82.070808411,38.22772727272727,-122.71594032596893	146.07749939,38.22772727272727,-122.70688065193784	109.975593567,38.22772727272727,-122.69782097790676	90.31237793,38.22772727272727,-122.68876130387568	69.150032043,38.22772727272727,-122.6797016298446	54.505184174,38.22772727272727,-122.67064195581352	63.076313019,38.22772727272727,-122.66158228178243	32.340187073,38.22772727272727,-122.65252260775135	16.142730713,38.22772727272727,-122.64346293372027	7.814878941,38.22772727272727,-122.6344032596892	5.899359703,38.22772727272727,-122.6253435856581	17.693693161,38.22772727272727,-122.61628391162702	2.438573122,38.22772727272727,-122.60722423759594	1.94361496,38.22772727272727,-122.59816456356486	4.056208611,38.22772727272727,-122.58910488953379	4.793741226,38.22772727272727,-122.5800452155027	8.299219131,38.22772727272727,-122.57098554147161	79.654449463,38.22772727272727,-122.56192586744054	92.121711731,38.22772727272727,-122.55286619340946	97.336326599,38.22772727272727,-122.54380651937836	108.156425476,38.22772727272727,-122.53474684534729	101.569633484,38.22772727272727,-122.5256871713162	97.036483765,38.22772727272727,-122.51662749728513	105.046348572,38.22772727272727,-122.50756782325404	181.748184204,38.22772727272727,-122.49850814922296	181.492965698,38.22772727272727,-122.48944847519188	161.159210205,38.22772727272727,-122.4803888011608	17.45857048,38.22772727272727,-122.47132912712972	8.047213554,38.22772727272727,-122.46226945309863	2.042541981,38.22772727272727,-122.45320977906755	2.615703344,38.22772727272727,-122.44415010503647	1.047134161,38.22772727272727,-122.43509043100539	2.297996044,38.22772727272727,-122.4260307569743	0.616260946,38.22772727272727,-122.41697108294322	3.44438386,38.22772727272727,-122.40791140891214	16.444992065,38.22772727272727,-122.39885173488106
-69.525184631,38.221590909090914,-123.05112075441579	-67.504653931,38.221590909090914,-123.04206184457091	-65.125640869,38.221590909090914,-123.03300293472603	-55.579605103,38.221590909090914,-123.02394402488115	-43.679603577,38.221590909090914,-123.01488511503626	-31.163789749,38.221590909090914,-123.00582620519138	-1.600000024,38.221590909090914,-122.99676729534649	-1.600000024,38.221590909090914,-122.9877083855016	66.54800415,38.221590909090914,-122.97864947565672	-0.305590183,38.221590909090914,-122.96959056581184	0.319868654,38.221590909090914,-122.96053165596696	3.855765581,38.221590909090914,-122.95147274612208	34.007946014,38.221590909090914,-122.9424138362772	93.488243103,38.221590909090914,-122.93335492643232	5.779602051,38.221590909090914,-122.92429601658743	117.977035522,38.221590909090914,-122.91523710674255	6.104557514,38.221590909090914,-122.90617819689766	6.601781368,38.221590909090914,-122.89711928705277	107.941314697,38.221590909090914,-122.88806037720789	133.173034668,38.221590909090914,-122.87900146736301	54.554141998,38.221590909090914,-122.86994255751813	105.896621704,38.221590909090914,-122.86088364767325	152.573852539,38.221590909090914,-122.85182473782837	142.620178223,38.221590909090914,-122.84276582798348	114.577201843,38.221590909090914,-122.8337069181386	117.621116638,38.221590909090914,-122.82464800829372	92.815734863,38.221590909090914,-122.81558909844884	186.577178955,38.221590909090914,-122.80653018860394	83.779548645,38.221590909090914,-122.79747127875906	203.783447266,38.221590909090914,-122.78841236891418	206.472610474,38.221590909090914,-122.7793534590693	185.557479858,38.221590909090914,-122.77029454922442	89.860877991,38.221590909090914,-122.76123563937954	66.280471802,38.221590909090914,-122.75217672953465	67.216339111,38.221590909090914,-122.74311781968977	69.666908264,38.221590909090914,-122.73405890984489	74.483535767,38.221590909090914,-122.72500000000001	97.920272827,38.221590909090914,-122.71594109015513	79.200447083,38.221590909090914,-122.70688218031023	122.743476868,38.221590909090914,-122.69782327046535	155.038238525,38.221590909090914,-122.68876436062047	88.963623047,38.221590909090914,-122.67970545077559	70.965049744,38.221590909090914,-122.6706465409307	82.65675354,38.221590909090914,-122.66158763108582	76.291923523,38.221590909090914,-122.65252872124094	33.755050659,38.221590909090914,-122.64346981139606	16.744352341,38.221590909090914,-122.63441090155118	24.374889374,38.221590909090914,-122.6253519917063	91.777946472,38.221590909090914,-122.6162930818614	6.927152157,38.221590909090914,-122.60723417201652	2.353594542,38.221590909090914,-122.59817526217164	1.785305738,38.221590909090914,-122.58911635232676	3.534609079,38.221590909090914,-122.58005744248187	5.685073376,38.221590909090914,-122.57099853263699	12.951887131,38.221590909090914,-122.56193962279211	100.208602905,38.221590909090914,-122.55288071294723	68.020324707,38.221590909090914,-122.54382180310235	73.217781067,38.221590909090914,-122.53476289325747	67.08997345,38.221590909090914,-122.52570398341258	97.134399414,38.221590909090914,-122.51664507356769	117.664573669,38.221590909090914,-122.5075861637228	159.131820679,38.221590909090914,-122.49852725387792	252.509979248,38.221590909090914,-122.48946834403304	119.002662659,38.221590909090914,-122.48040943418816	32.505977631,38.221590909090914,-122.47135052434328	10.811361313,38.221590909090914,-122.4622916144984	2.874320745,38.221590909090914,-122.45323270465352	0.715930283,38.221590909090914,-122.44417379480863	-0.073595747,38.221590909090914,-122.43511488496375	0.52753818,38.221590909090914,-122.42605597511886	2.164967299,38.221590909090914,-122.41699706527397	1.033021927,38.221590909090914,-122.4079381554291	0.931169987,38.221590909090914,-122.39887924558421
-70.692611694,38.21545454545455,-123.05109325209341	-68.542785645,38.21545454545455,-123.04203510620192	-66.289016724,38.21545454545455,-123.03297696031044	-62.953678131,38.21545454545455,-123.02391881441896	-52.437839508,38.21545454545455,-123.01486066852748	-39.023887634,38.21545454545455,-123.00580252263599	-27.791715622,38.21545454545455,-122.9967443767445	-17.443681717,38.21545454545455,-122.98768623085303	61.742950439,38.21545454545455,-122.97862808496154	68.275817871,38.21545454545455,-122.96956993907006	-0.282080829,38.21545454545455,-122.96051179317857	18.635593414,38.21545454545455,-122.9514536472871	-0.254152417,38.21545454545455,-122.94239550139561	44.952007294,38.21545454545455,-122.93333735550412	32.359016418,38.21545454545455,-122.92427920961264	148.259078979,38.21545454545455,-122.91522106372116	89.1926651,38.21545454545455,-122.90616291782968	201.105712891,38.21545454545455,-122.89710477193819	58.762275696,38.21545454545455,-122.8880466260467	105.641242981,38.21545454545455,-122.87898848015523	20.271360397,38.21545454545455,-122.86993033426374	138.334686279,38.21545454545455,-122.86087218837226	179.798461914,38.21545454545455,-122.85181404248077	84.259971619,38.21545454545455,-122.8427558965893	51.500114441,38.21545454545455,-122.83369775069781	49.14863205,38.21545454545455,-122.82463960480632	60.504905701,38.21545454545455,-122.81558145891483	87.15851593,38.21545454545455,-122.80652331302336	129.950942993,38.21545454545455,-122.79746516713188	231.220352173,38.21545454545455,-122.78840702124039	98.317153931,38.21545454545455,-122.7793488753489	159.371795654,38.21545454545455,-122.77029072945743	132.564819336,38.21545454545455,-122.76123258356594	70.937690735,38.21545454545455,-122.75217443767446	68.364982605,38.21545454545455,-122.74311629178297	158.7784729,38.21545454545455,-122.7340581458915	71.522666931,38.21545454545455,-122.72500000000001	71.771514893,38.21545454545455,-122.71594185410852	83.961517334,38.21545454545455,-122.70688370821703	103.567253113,38.21545454545455,-122.69782556232556	123.902351379,38.21545454545455,-122.68876741643408	90.451820374,38.21545454545455,-122.67970927054259	129.843612671,38.21545454545455,-122.6706511246511	138.524627686,38.21545454545455,-122.66159297875963	94.282623291,38.21545454545455,-122.65253483286814	41.092861176,38.21545454545455,-122.64347668697665	26.858776093,38.21545454545455,-122.63441854108517	50.214683533,38.21545454545455,-122.6253603951937	97.840148926,38.21545454545455,-122.61630224930221	72.276123047,38.21545454545455,-122.60724410341072	3.472770452,38.21545454545455,-122.59818595751923	2.140152216,38.21545454545455,-122.58912781162776	2.227844715,38.21545454545455,-122.58006966573627	1.417148948,38.21545454545455,-122.57101151984479	3.406888008,38.21545454545455,-122.5619533739533	29.069046021,38.21545454545455,-122.55289522806183	51.964263916,38.21545454545455,-122.54383708217034	131.091400146,38.21545454545455,-122.53477893627885	106.509819031,38.21545454545455,-122.52572079038737	73.90537262,38.21545454545455,-122.5166626444959	95.110603333,38.21545454545455,-122.50760449860441	181.139938354,38.21545454545455,-122.49854635271292	260.922393799,38.21545454545455,-122.48948820682143	144.086349487,38.21545454545455,-122.48043006092996	72.150123596,38.21545454545455,-122.47137191503847	16.183643341,38.21545454545455,-122.46231376914699	4.799028397,38.21545454545455,-122.4532556232555	0.873782992,38.21545454545455,-122.44419747736403	0.143546417,38.21545454545455,-122.43513933147254	0.381771743,38.21545454545455,-122.42608118558105	0.036716677,38.21545454545455,-122.41702303968957	0.268139035,38.21545454545455,-122.4079648937981	0.065666243,38.21545454545455,-122.39890674790661
-71.129135132,38.20931818181818,-123.05106575814904	-69.248664856,38.20931818181818,-123.04200837597823	-66.851280212,38.20931818181818,-123.03295099380742	-63.28263855,38.20931818181818,-123.02389361163662	-58.788150787,38.20931818181818,-123.01483622946581	-51.162078857,38.20931818181818,-123.005778847295	-37.858036041,38.20931818181818,-122.9967214651242	-24.286289215,38.20931818181818,-122.98766408295339	-1.600000024,38.20931818181818,-122.97860670078258	156.753387451,38.20931818181818,-122.96954931861178	35.411914825,38.20931818181818,-122.96049193644097	-0.258406907,38.20931818181818,-122.95143455427016	-0.248177752,38.20931818181818,-122.94237717209936	1.232227445,38.20931818181818,-122.93331978992855	23.466306686,38.20931818181818,-122.92426240775775	64.681716919,38.20931818181818,-122.91520502558694	166.762832642,38.20931818181818,-122.90614764341613	120.728088379,38.20931818181818,-122.89709026124532	126.73613739,38.20931818181818,-122.88803287907452	68.87915802,38.20931818181818,-122.8789754969037	126.148773193,38.20931818181818,-122.86991811473291	31.015930176,38.20931818181818,-122.8608607325621	29.283786774,38.20931818181818,-122.8518033503913	67.200630188,38.20931818181818,-122.84274596822048	80.077003479,38.20931818181818,-122.83368858604967	89.498092651,38.20931818181818,-122.82463120387888	45.515991211,38.20931818181818,-122.81557382170807	47.038181305,38.20931818181818,-122.80651643953726	52.031085968,38.20931818181818,-122.79745905736645	95.650039673,38.20931818181818,-122.78840167519564	172.622512817,38.20931818181818,-122.77934429302485	128.896835327,38.20931818181818,-122.77028691085404	105.337791443,38.20931818181818,-122.76122952868323	78.391899109,38.20931818181818,-122.75217214651242	109.097602844,38.20931818181818,-122.74311476434161	76.546333313,38.20931818181818,-122.7340573821708	69.052032471,38.20931818181818,-122.72500000000001	72.489341736,38.20931818181818,-122.7159426178292	130.567306519,38.20931818181818,-122.70688523565839	100.071281433,38.20931818181818,-122.69782785348758	77.553588867,38.20931818181818,-122.68877047131677	76.599647522,38.20931818181818,-122.67971308914598	68.705863953,38.20931818181818,-122.67065570697517	90.328186035,38.20931818181818,-122.66159832480436	115.689300537,38.20931818181818,-122.65254094263355	91.724121094,38.20931818181818,-122.64348356046274	36.195068359,38.20931818181818,-122.63442617829193	52.040790558,38.20931818181818,-122.62536879612114	65.27469635,38.20931818181818,-122.61631141395033	24.020542145,38.20931818181818,-122.60725403177952	8.86848259,38.20931818181818,-122.59819664960871	1.676819444,38.20931818181818,-122.5891392674379	2.175115824,38.20931818181818,-122.5800818852671	2.188808441,38.20931818181818,-122.5710245030963	0.108910523,38.20931818181818,-122.56196712092549	4.975450993,38.20931818181818,-122.55290973875468	17.203248978,38.20931818181818,-122.54385235658387	110.93636322,38.20931818181818,-122.53479497441306	68.7889328,38.20931818181818,-122.52573759224227	66.767333984,38.20931818181818,-122.51668021007146	79.274459839,38.20931818181818,-122.50762282790065	154.27130127,38.20931818181818,-122.49856544572984	227.957855225,38.20931818181818,-122.48950806355903	240.50920105,38.20931818181818,-122.48045068138823	112.630905151,38.20931818181818,-122.47139329921743	49.988422394,38.20931818181818,-122.46233591704662	11.350470543,38.20931818181818,-122.4532785348758	0.179364622,38.20931818181818,-122.444221152705	0.117947325,38.20931818181818,-122.4351637705342	1.984467268,38.20931818181818,-122.4261063883634	-0.116289124,38.20931818181818,-122.41704900619258	0.249739334,38.20931818181818,-122.40799162402178	-0.152195513,38.20931818181818,-122.39893424185097
-71.324630737,38.20318181818182,-123.05103827257993	-69.696815491,38.20318181818182,-123.04198165389715	-67.349952698,38.20318181818182,-123.03292503521438	-64.822235107,38.20318181818182,-123.0238684165316	-59.048694611,38.20318181818182,-123.01481179784882	-51.595661163,38.20318181818182,-123.00575517916604	-41.304416656,38.20318181818182,-122.99669856048328	-30.556533813,38.20318181818182,-122.9876419418005	-1.600000024,38.20318181818182,-122.97858532311773	0.785667837,38.20318181818182,-122.96952870443495	115.859237671,38.20318181818182,-122.96047208575217	15.537220001,38.20318181818182,-122.9514154670694	-0.242374733,38.20318181818182,-122.94235884838662	-0.232268721,38.20318181818182,-122.93330222970384	-0.221374363,38.20318181818182,-122.92424561102106	83.525337219,38.20318181818182,-122.91518899233829	137.523605347,38.20318181818182,-122.90613237365551	152.245422363,38.20318181818182,-122.89707575497273	209.216323853,38.20318181818182,-122.88801913628997	109.300636292,38.20318181818182,-122.87896251760719	83.309715271,38.20318181818182,-122.86990589892442	87.568161011,38.20318181818182,-122.86084928024164	107.795982361,38.20318181818182,-122.85179266155886	223.707839966,38.20318181818182,-122.84273604287608	133.117843628,38.20318181818182,-122.8336794241933	218.705673218,38.20318181818182,-122.82462280551053	189.014373779,38.20318181818182,-122.81556618682775	104.623130798,38.20318181818182,-122.80650956814497	103.878875732,38.20318181818182,-122.7974529494622	76.418319702,38.20318181818182,-122.78839633077942	92.278892517,38.20318181818182,-122.77933971209666	68.952682495,38.20318181818182,-122.77028309341388	169.813140869,38.20318181818182,-122.7612264747311	152.123886108,38.20318181818182,-122.75216985604833	79.608787537,38.20318181818182,-122.74311323736555	78.342964172,38.20318181818182,-122.73405661868277	73.72958374,38.20318181818182,-122.725	70.434432983,38.20318181818182,-122.71594338131722	75.330238342,38.20318181818182,-122.70688676263444	78.525192261,38.20318181818182,-122.69783014395166	76.53754425,38.20318181818182,-122.68877352526889	50.930473328,38.20318181818182,-122.67971690658611	91.387794495,38.20318181818182,-122.67066028790335	77.793884277,38.20318181818182,-122.66160366922057	76.010147095,38.20318181818182,-122.65254705053779	125.636047363,38.20318181818182,-122.64349043185501	55.654850006,38.20318181818182,-122.63443381317224	128.161315918,38.20318181818182,-122.62537719448946	83.897224426,38.20318181818182,-122.61632057580668	77.622261047,38.20318181818182,-122.6072639571239	26.502433777,38.20318181818182,-122.59820733844113	13.931803703,38.20318181818182,-122.58915071975835	2.149897099,38.20318181818182,-122.58009410107557	2.181951284,38.20318181818182,-122.5710374823928	-0.029701585,38.20318181818182,-122.56198086371003	1.07272017,38.20318181818182,-122.55292424502726	17.174951553,38.20318181818182,-122.54386762634448	69.713432312,38.20318181818182,-122.5348110076617	114.633071899,38.20318181818182,-122.52575438897892	66.268203735,38.20318181818182,-122.51669777029615	70.797142029,38.20318181818182,-122.50764115161337	103.190200806,38.20318181818182,-122.4985845329306	160.319900513,38.20318181818182,-122.48952791424782	189.406112671,38.20318181818182,-122.48047129556504	234.927536011,38.20318181818182,-122.47141467688226	83.511154175,38.20318181818182,-122.46235805819948	18.596178055,38.20318181818182,-122.45330143951672	39.386878967,38.20318181818182,-122.44424482083394	0.087397479,38.20318181818182,-122.43518820215117	-0.128449365,38.20318181818182,-122.42613158346839	-0.216364965,38.20318181818182,-122.41707496478561	0.124461927,38.20318181818182,-122.40801834610284	0.422400057,38.20318181818182,-122.39896172742006
-71.039726257,38.19704545454546,-123.05101079538336	-69.954109192,38.19704545454546,-123.04195493995604	-67.864509583,38.19704545454546,-123.03289908452874	-64.805809021,38.19704545454546,-123.02384322910142	-60.295841217,38.19704545454546,-123.0147873736741	-53.812076569,38.19704545454546,-123.00573151824679	-48.536811829,38.19704545454546,-122.99667566281947	-36.107704163,38.19704545454546,-122.98761980739215	-1.600000024,38.19704545454546,-122.97856395196484	-1.600000024,38.19704545454546,-122.96950809653752	64.925308228,38.19704545454546,-122.9604522411102	11.151002884,38.19704545454546,-122.9513963856829	-0.232180238,38.19704545454546,-122.94234053025558	-0.219922155,38.19704545454546,-122.93328467482826	-0.209669799,38.19704545454546,-122.92422881940094	28.533304214,38.19704545454546,-122.91517296397363	112.354026794,38.19704545454546,-122.90611710854631	99.986045837,38.19704545454546,-122.89706125311899	70.449203491,38.19704545454546,-122.88800539769169	179.923095703,38.19704545454546,-122.87894954226437	196.29284668,38.19704545454546,-122.86989368683705	92.328468323,38.19704545454546,-122.86083783140974	29.866704941,38.19704545454546,-122.85178197598242	161.678344727,38.19704545454546,-122.8427261205551	172.383529663,38.19704545454546,-122.8336702651278	86.907852173,38.19704545454546,-122.82461440970047	174.03968811,38.19704545454546,-122.81555855427315	172.991241455,38.19704545454546,-122.80650269884585	111.705741882,38.19704545454546,-122.79744684341853	68.693748474,38.19704545454546,-122.7883909879912	66.631072998,38.19704545454546,-122.7793351325639	162.360488892,38.19704545454546,-122.77027927713658	227.84362793,38.19704545454546,-122.76122342170926	283.835968018,38.19704545454546,-122.75216756628195	101.205665588,38.19704545454546,-122.74311171085463	192.9112854,38.19704545454546,-122.73405585542731	88.694847107,38.19704545454546,-122.72500000000001	76.912704468,38.19704545454546,-122.71594414457269	61.422657013,38.19704545454546,-122.70688828914537	62.025978088,38.19704545454546,-122.69783243371806	48.858276367,38.19704545454546,-122.68877657829074	45.172718048,38.19704545454546,-122.67972072286342	116.023986816,38.19704545454546,-122.6706648674361	56.038234711,38.19704545454546,-122.6616090120088	56.959594727,38.19704545454546,-122.65255315658148	92.69519043,38.19704545454546,-122.64349730115416	140.81552124,38.19704545454546,-122.63444144572685	67.080612183,38.19704545454546,-122.62538559029953	147.132278442,38.19704545454546,-122.61632973487221	112.215042114,38.19704545454546,-122.6072738794449	60.413791656,38.19704545454546,-122.59821802401758	14.117720604,38.19704545454546,-122.58916216859026	2.119612455,38.19704545454546,-122.58010631316296	2.084276676,38.19704545454546,-122.57105045773564	1.748989224,38.19704545454546,-122.56199460230832	2.153942108,38.19704545454546,-122.55293874688101	5.784493446,38.19704545454546,-122.54388289145369	35.020420074,38.19704545454546,-122.53482703602637	95.688941956,38.19704545454546,-122.52577118059907	119.957672119,38.19704545454546,-122.51671532517175	69.11013031,38.19704545454546,-122.50765946974442	109.839920044,38.19704545454546,-122.49860361431712	164.99407959,38.19704545454546,-122.4895477588898	130.468170166,38.19704545454546,-122.48049190346248	176.894821167,38.19704545454546,-122.47143604803517	210.596725464,38.19704545454546,-122.46238019260785	132.970443726,38.19704545454546,-122.45332433718053	1.289712071,38.19704545454546,-122.44426848175321	2.432290554,38.19704545454546,-122.4352126263259	-0.101164073,38.19704545454546,-122.42615677089859	-0.212165847,38.19704545454546,-122.41710091547127	-0.013646655,38.19704545454546,-122.40804506004396	0.245581001,38.19704545454546,-122.39898920461664
