radius:10
size:179^35
path:sample.svg
fields:latitude	longitude	temperature	precipitation	climate_pet	aridity_index	temp_seasonality	precip_seasonality	humidity
geo:37.5,48.5,-124.5,-121.0
+data:
0.0,48.5,-124.68152770019546,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.5,-124.56790842371338,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.5,-124.4542891472313,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.5,-124.3406698707492,9.422540609600292,2518.2,640.9953333333334,3.928577743155696,3.7251887012033906,80.60314387925892,83.57822787125092	343.906219482,48.5,-124.22705059426711,7.593201314108413,2502.2799999999997,618.0713333333333,4.048529457764853,4.134657295812634,79.96131871687298,81.74091660543718	664.513244629,48.5,-124.11343131778503,0.0,0.0,0.0,0.0,0.0,0.0,0.0	427.020141602,48.5,-123.99981204130295,0.0,0.0,0.0,0.0,0.0,0.0,0.0	555.139770508,48.5,-123.88619276482086,0.0,0.0,0.0,0.0,0.0,0.0,0.0	556.035949707,48.5,-123.77257348833878,0.0,0.0,0.0,0.0,0.0,0.0,0.0	374.197784424,48.5,-123.65895421185668,0.0,0.0,0.0,0.0,0.0,0.0,0.0	89.179847717,48.5,-123.5453349353746,0.0,0.0,0.0,0.0,0.0,0.0,0.0	102.104255676,48.5,-123.43171565889251,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.5,-123.31809638241043,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.5,-123.20447710592835,0.0,0.0,0.0,0.0,0.0,0.0,0.0	56.68927002,48.5,-123.09085782944626,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.5,-122.97723855296417,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1.663394213,48.5,-122.86361927648208,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.5,-122.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0	86.693519592,48.5,-122.63638072351792,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.5,-122.52276144703583,0.0,0.0,0.0,0.0,0.0,0.0,0.0	6.124346733,48.5,-122.40914217055374,0.0,0.0,0.0,0.0,0.0,0.0,0.0	13.023091316,48.5,-122.29552289407165,0.0,0.0,0.0,0.0,0.0,0.0,0.0	16.700073242,48.5,-122.18190361758957,0.0,0.0,0.0,0.0,0.0,0.0,0.0	31.920648575,48.5,-122.06828434110749,0.0,0.0,0.0,0.0,0.0,0.0,0.0	849.91583252,48.5,-121.9546650646254,0.0,0.0,0.0,0.0,0.0,0.0,0.0	159.956695557,48.5,-121.84104578814332,0.0,0.0,0.0,0.0,0.0,0.0,0.0	196.833511353,48.5,-121.72742651166122,0.0,0.0,0.0,0.0,0.0,0.0,0.0	436.397674561,48.5,-121.61380723517914,0.0,0.0,0.0,0.0,0.0,0.0,0.0	81.591339111,48.5,-121.50018795869705,0.0,0.0,0.0,0.0,0.0,0.0,0.0	797.486633301,48.5,-121.38656868221497,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1011.09161377,48.5,-121.27294940573289,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1141.770751953,48.5,-121.1593301292508,0.0,0.0,0.0,0.0,0.0,0.0,0.0	2271.791015625,48.5,-121.0457108527687,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1827.970336914,48.5,-120.93209157628662,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1995.911254883,48.5,-120.81847229980454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,48.438202247191015,-124.67917695075774,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.438202247191015,-124.56569595365434,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.438202247191015,-124.45221495655095,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.438202247191015,-124.33873395944755,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.438202247191015,-124.22525296234414,0.0,0.0,0.0,0.0,0.0,0.0,0.0	53.171852112,48.438202247191015,-124.11177196524075,0.0,0.0,0.0,0.0,0.0,0.0,0.0	396.231658936,48.438202247191015,-123.99829096813735,0.0,0.0,0.0,0.0,0.0,0.0,0.0	229.715332031,48.438202247191015,-123.88480997103396,0.0,0.0,0.0,0.0,0.0,0.0,0.0	545.147521973,48.438202247191015,-123.77132897393057,0.0,0.0,0.0,0.0,0.0,0.0,0.0	441.39831543,48.438202247191015,-123.65784797682717,0.0,0.0,0.0,0.0,0.0,0.0,0.0	201.450836182,48.438202247191015,-123.54436697972378,0.0,0.0,0.0,0.0,0.0,0.0,0.0	11.159999847,48.438202247191015,-123.43088598262038,0.0,0.0,0.0,0.0,0.0,0.0,0.0	26.416582108,48.438202247191015,-123.31740498551697,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.438202247191015,-123.20392398841358,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.438202247191015,-123.09044299131018,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.438202247191015,-122.97696199420679,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1.427436948,48.438202247191015,-122.8634809971034,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.438202247191015,-122.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0	118.934738159,48.438202247191015,-122.6365190028966,0.0,0.0,0.0,0.0,0.0,0.0,0.0	61.640342712,48.438202247191015,-122.52303800579321,0.0,0.0,0.0,0.0,0.0,0.0,0.0	4.538079739,48.438202247191015,-122.4095570086898,0.0,0.0,0.0,0.0,0.0,0.0,0.0	21.978809357,48.438202247191015,-122.29607601158641,0.0,0.0,0.0,0.0,0.0,0.0,0.0	293.197479248,48.438202247191015,-122.18259501448301,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1136.646118164,48.438202247191015,-122.06911401737962,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1076.94152832,48.438202247191015,-121.95563302027622,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1326.528076172,48.438202247191015,-121.84215202317283,0.0,0.0,0.0,0.0,0.0,0.0,0.0	592.635620117,48.438202247191015,-121.72867102606943,0.0,0.0,0.0,0.0,0.0,0.0,0.0	209.956863403,48.438202247191015,-121.61519002896604,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1146.533691406,48.438202247191015,-121.50170903186263,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1346.845214844,48.438202247191015,-121.38822803475924,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1188.959472656,48.438202247191015,-121.27474703765584,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1626.270507812,48.438202247191015,-121.16126604055245,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1804.131469727,48.438202247191015,-121.04778504344905,0.0,0.0,0.0,0.0,0.0,0.0,0.0	766.290405273,48.438202247191015,-120.93430404634566,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1566.933959961,48.438202247191015,-120.82082304924226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279.071960449,48.37640449438202,-124.67683415508853,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-124.56349096949509,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-124.45014778390164,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-124.3368045983082,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-124.22346141271476,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-124.11011822712132,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-123.99677504152787,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-123.88343185593443,0.0,0.0,0.0,0.0,0.0,0.0,0.0	48.732006073,48.37640449438202,-123.77008867034098,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-123.65674548474755,0.0,0.0,0.0,0.0,0.0,0.0,0.0	65.699234009,48.37640449438202,-123.5434022991541,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-123.43005911356066,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-123.31671592796721,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-123.20337274237377,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-123.09002955678032,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-122.97668637118689,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-122.86334318559344,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.37640449438202,-122.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0	63.326789856,48.37640449438202,-122.63665681440656,0.0,0.0,0.0,0.0,0.0,0.0,0.0	2.004703999,48.37640449438202,-122.52331362881311,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1.797242522,48.37640449438202,-122.40997044321968,0.0,0.0,0.0,0.0,0.0,0.0,0.0	151.624908447,48.37640449438202,-122.29662725762623,0.0,0.0,0.0,0.0,0.0,0.0,0.0	98.132064819,48.37640449438202,-122.18328407203279,0.0,0.0,0.0,0.0,0.0,0.0,0.0	722.486083984,48.37640449438202,-122.06994088643934,0.0,0.0,0.0,0.0,0.0,0.0,0.0	604.176330566,48.37640449438202,-121.9565977008459,0.0,0.0,0.0,0.0,0.0,0.0,0.0	673.72088623,48.37640449438202,-121.84325451525245,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1055.797607422,48.37640449438202,-121.72991132965902,0.0,0.0,0.0,0.0,0.0,0.0,0.0	356.28918457,48.37640449438202,-121.61656814406557,0.0,0.0,0.0,0.0,0.0,0.0,0.0	646.41003418,48.37640449438202,-121.50322495847213,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1415.783813477,48.37640449438202,-121.38988177287868,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1166.23046875,48.37640449438202,-121.27653858728524,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1471.369628906,48.37640449438202,-121.1631954016918,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1898.624511719,48.37640449438202,-121.04985221609836,0.0,0.0,0.0,0.0,0.0,0.0,0.0	2077.327636719,48.37640449438202,-120.93650903050491,0.0,0.0,0.0,0.0,0.0,0.0,0.0	511.078735352,48.37640449438202,-120.82316584491147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,48.31460674157304,-124.6744992788048,0.0,0.0,0.0,0.0,0.0,0.0,0.0	190.414840698,48.31460674157304,-124.56129343887511,0.0,0.0,0.0,0.0,0.0,0.0,0.0	21.464235306,48.31460674157304,-124.44808759894542,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-124.33488175901572,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-124.22167591908602,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-124.10847007915633,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-123.99526423922664,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-123.88205839929694,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-123.76885255936725,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-123.65564671943756,0.0,0.0,0.0,0.0,0.0,0.0,0.0	4.300000191,48.31460674157304,-123.54244087950786,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-123.42923503957816,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-123.31602919964847,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-123.20282335971878,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-123.08961751978909,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-122.97641167985938,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-122.86320583992969,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-122.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0	64.176094055,48.31460674157304,-122.63679416007031,0.0,0.0,0.0,0.0,0.0,0.0,0.0	50.962219238,48.31460674157304,-122.5235883201406,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.31460674157304,-122.41038248021091,0.0,0.0,0.0,0.0,0.0,0.0,0.0	102.865318298,48.31460674157304,-122.29717664028122,0.0,0.0,0.0,0.0,0.0,0.0,0.0	223.905380249,48.31460674157304,-122.18397080035153,0.0,0.0,0.0,0.0,0.0,0.0,0.0	476.851806641,48.31460674157304,-122.07076496042183,0.0,0.0,0.0,0.0,0.0,0.0,0.0	207.497268677,48.31460674157304,-121.95755912049214,0.0,0.0,0.0,0.0,0.0,0.0,0.0	813.831115723,48.31460674157304,-121.84435328056244,0.0,0.0,0.0,0.0,0.0,0.0,0.0	740.73651123,48.31460674157304,-121.73114744063275,0.0,0.0,0.0,0.0,0.0,0.0,0.0	880.00994873,48.31460674157304,-121.61794160070305,0.0,0.0,0.0,0.0,0.0,0.0,0.0	156.680007935,48.31460674157304,-121.50473576077336,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1129.469970703,48.31460674157304,-121.39152992084367,0.0,0.0,0.0,0.0,0.0,0.0,0.0	770.377319336,48.31460674157304,-121.27832408091398,0.0,0.0,0.0,0.0,0.0,0.0,0.0	786.250793457,48.31460674157304,-121.16511824098427,0.0,0.0,0.0,0.0,0.0,0.0,0.0	2216.093994141,48.31460674157304,-121.05191240105458,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1568.061767578,48.31460674157304,-120.93870656112489,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1761.272216797,48.31460674157304,-120.8255007211952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.976482391,48.252808988764045,-124.67217228772944,0.0,0.0,0.0,0.0,0.0,0.0,0.0	81.626800537,48.252808988764045,-124.5591033296277,0.0,0.0,0.0,0.0,0.0,0.0,0.0	138.85484314,48.252808988764045,-124.44603437152597,0.0,0.0,0.0,0.0,0.0,0.0,0.0	193.258132935,48.252808988764045,-124.33296541342425,0.0,0.0,0.0,0.0,0.0,0.0,0.0	33.113636017,48.252808988764045,-124.21989645532251,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-124.10682749722078,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-123.99375853911904,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-123.88068958101732,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-123.76762062291559,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-123.65455166481385,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-123.54148270671212,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-123.42841374861038,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-123.31534479050866,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-123.20227583240693,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-123.08920687430519,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-122.97613791620346,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-122.86306895810174,0.0,0.0,0.0,0.0,0.0,0.0,0.0	67.381362915,48.252808988764045,-122.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.252808988764045,-122.63693104189826,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.060960744,48.252808988764045,-122.52386208379653,0.0,0.0,0.0,0.0,0.0,0.0,0.0	2.557468653,48.252808988764045,-122.4107931256948,0.0,0.0,0.0,0.0,0.0,0.0,0.0	69.787574768,48.252808988764045,-122.29772416759307,0.0,0.0,0.0,0.0,0.0,0.0,0.0	28.095144272,48.252808988764045,-122.18465520949134,0.0,0.0,0.0,0.0,0.0,0.0,0.0	110.207359314,48.252808988764045,-122.0715862513896,0.0,0.0,0.0,0.0,0.0,0.0,0.0	250.144546509,48.252808988764045,-121.95851729328787,0.0,0.0,0.0,0.0,0.0,0.0,0.0	286.528533936,48.252808988764045,-121.84544833518615,0.0,0.0,0.0,0.0,0.0,0.0,0.0	777.808776855,48.252808988764045,-121.73237937708441,0.0,0.0,0.0,0.0,0.0,0.0,0.0	186.580001831,48.252808988764045,-121.61931041898268,0.0,0.0,0.0,0.0,0.0,0.0,0.0	552.719970703,48.252808988764045,-121.50624146088094,0.0,0.0,0.0,0.0,0.0,0.0,0.0	545.380004883,48.252808988764045,-121.39317250277922,0.0,0.0,0.0,0.0,0.0,0.0,0.0	367.229980469,48.252808988764045,-121.28010354467749,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1044.862915039,48.252808988764045,-121.16703458657575,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1693.522705078,48.252808988764045,-121.05396562847402,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1610.255371094,48.252808988764045,-120.94089667037228,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1607.997558594,48.252808988764045,-120.82782771227056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.432891846,48.19101123595506,-124.6698531478897,0.0,0.0,0.0,0.0,0.0,0.0,0.0	197.818817139,48.19101123595506,-124.55692060977854,0.0,0.0,0.0,0.0,0.0,0.0,0.0	176.469039917,48.19101123595506,-124.44398807166738,0.0,0.0,0.0,0.0,0.0,0.0,0.0	356.871368408,48.19101123595506,-124.33105553355622,0.0,0.0,0.0,0.0,0.0,0.0,0.0	65.721084595,48.19101123595506,-124.21812299544506,0.0,0.0,0.0,0.0,0.0,0.0,0.0	58.26839447,48.19101123595506,-124.1051904573339,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-123.99225791922275,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-123.87932538111158,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-123.76639284300043,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-123.65346030488928,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-123.54052776677811,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-123.42759522866696,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-123.31466269055579,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-123.20173015244464,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-123.08879761433349,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-122.97586507622232,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-122.86293253811117,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-122.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0	58.318470001,48.19101123595506,-122.63706746188885,0.0,0.0,0.0,0.0,0.0,0.0,0.0	85.877189636,48.19101123595506,-122.5241349237777,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.19101123595506,-122.41120238566653,0.0,0.0,0.0,0.0,0.0,0.0,0.0	99.326393127,48.19101123595506,-122.29826984755537,0.0,0.0,0.0,0.0,0.0,0.0,0.0	15.215651512,48.19101123595506,-122.18533730944422,0.0,0.0,0.0,0.0,0.0,0.0,0.0	30.781564713,48.19101123595506,-122.07240477133305,0.0,0.0,0.0,0.0,0.0,0.0,0.0	302.180419922,48.19101123595506,-121.9594722332219,0.0,0.0,0.0,0.0,0.0,0.0,0.0	723.186340332,48.19101123595506,-121.84653969511074,0.0,0.0,0.0,0.0,0.0,0.0,0.0	603.368347168,48.19101123595506,-121.73360715699958,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1037.41015625,48.19101123595506,-121.62067461888843,0.0,0.0,0.0,0.0,0.0,0.0,0.0	243.580001831,48.19101123595506,-121.50774208077726,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1096.959960938,48.19101123595506,-121.39480954266611,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1314.91003418,48.19101123595506,-121.28187700455494,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1235.840087891,48.19101123595506,-121.16894446644379,0.0,0.0,0.0,0.0,0.0,0.0,0.0	971.280029297,48.19101123595506,-121.05601192833264,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1475.569091797,48.19101123595506,-120.94307939022147,0.0,0.0,0.0,0.0,0.0,0.0,0.0	2025.119628906,48.19101123595506,-120.83014685211032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.840864182,48.12921348314607,-124.66754182551568,0.0,0.0,0.0,0.0,0.0,0.0,0.0	194.324996948,48.12921348314607,-124.55474524754418,0.0,0.0,0.0,0.0,0.0,0.0,0.0	398.949737549,48.12921348314607,-124.44194866957267,0.0,0.0,0.0,0.0,0.0,0.0,0.0	231.861999512,48.12921348314607,-124.32915209160115,0.0,0.0,0.0,0.0,0.0,0.0,0.0	213.855941772,48.12921348314607,-124.21635551362964,0.0,0.0,0.0,0.0,0.0,0.0,0.0	291.517425537,48.12921348314607,-124.10355893565813,0.0,0.0,0.0,0.0,0.0,0.0,0.0	260.901153564,48.12921348314607,-123.99076235768662,0.0,0.0,0.0,0.0,0.0,0.0,0.0	242.198791504,48.12921348314607,-123.87796577971511,0.0,0.0,0.0,0.0,0.0,0.0,0.0	162.78338623,48.12921348314607,-123.7651692017436,0.0,0.0,0.0,0.0,0.0,0.0,0.0	106.8853302,48.12921348314607,-123.65237262377208,0.0,0.0,0.0,0.0,0.0,0.0,0.0	59.949268341,48.12921348314607,-123.53957604580057,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.609607399,48.12921348314607,-123.42677946782906,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.12921348314607,-123.31398288985756,0.0,0.0,0.0,0.0,0.0,0.0,0.0	30.841770172,48.12921348314607,-123.20118631188605,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.705344319,48.12921348314607,-123.08838973391454,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.12921348314607,-122.97559315594302,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.12921348314607,-122.86279657797151,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.12921348314607,-122.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.12921348314607,-122.63720342202849,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.12921348314607,-122.52440684405698,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,48.12921348314607,-122.41161026608546,0.0,0.0,0.0,0.0,0.0,0.0,0.0	103.4659729,48.12921348314607,-122.29881368811395,0.0,0.0,0.0,0.0,0.0,0.0,0.0	33.73645401,48.12921348314607,-122.18601711014244,0.0,0.0,0.0,0.0,0.0,0.0,0.0	158.872894287,48.12921348314607,-122.07322053217094,0.0,0.0,0.0,0.0,0.0,0.0,0.0	337.425964355,48.12921348314607,-121.96042395419943,0.0,0.0,0.0,0.0,0.0,0.0,0.0	424.776947021,48.12921348314607,-121.84762737622792,0.0,0.0,0.0,0.0,0.0,0.0,0.0	832.868225098,48.12921348314607,-121.7348307982564,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1016.531494141,48.12921348314607,-121.62203422028489,0.0,0.0,0.0,0.0,0.0,0.0,0.0	985.964599609,48.12921348314607,-121.50923764231338,0.0,0.0,0.0,0.0,0.0,0.0,0.0	659.119506836,48.12921348314607,-121.39644106434187,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1295.551635742,48.12921348314607,-121.28364448637036,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1428.630004883,48.12921348314607,-121.17084790839885,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1676.330078125,48.12921348314607,-121.05805133042733,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1507.58996582,48.12921348314607,-120.94525475245582,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1556.111450195,48.12921348314607,-120.83245817448432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
