radius:12.0
size:50^50
path:/Users/arthurconner/code/HowGen/pompeii.txt
+data:
171.0,3,39,59	212.0,3,38,59	234.0,3,38,59	265.0,3,38,59	274.0,3,38,59	294.0,3,38,59	339.0,3,37,58	365.0,3,37,58	459.0,3,36,57	495.0,3,36,57	539.0,4,35,57	566.0,4,35,57	604.0,4,34,56	619.0,4,34,56	657.0,4,34,56	691.0,4,34,56	711.0,4,33,56	753.0,4,33,55	752.0,4,33,55	802.0,4,32,55	790.0,4,33,55	746.0,4,33,56	697.0,4,34,56	674.0,4,34,56	578.0,4,35,57	551.0,4,35,57	493.0,3,36,57	424.0,3,36,58	318.0,3,37,58	266.0,3,38,59	234.0,3,38,59	214.0,3,38,59	211.0,3,38,59	180.0,3,39,59	170.0,3,39,59	154.0,3,39,59	132.0,3,39,60	126.0,3,39,60	114.0,3,39,60	106.0,3,39,60	95.0,3,40,60	91.0,3,40,60	81.0,3,40,60	73.0,3,40,60	67.0,3,40,60	59.0,3,40,60	57.0,3,40,60	50.0,3,40,60	48.0,3,40,60	41.0,3,40,60
161.0,3,39,59	194.0,3,39,59	214.0,3,38,59	248.0,3,38,59	254.0,3,38,59	280.0,3,38,59	298.0,3,38,59	314.0,3,37,58	421.0,3,36,58	471.0,3,36,57	531.0,4,35,57	556.0,4,35,57	579.0,4,35,57	584.0,4,35,57	628.0,4,34,56	647.0,4,34,56	660.0,4,34,56	696.0,4,34,56	696.0,4,34,56	721.0,4,33,56	727.0,4,33,56	694.0,4,34,56	626.0,4,34,56	609.0,4,34,56	532.0,4,35,57	494.0,3,36,57	441.0,3,36,58	388.0,3,37,58	295.0,3,38,59	262.0,3,38,59	235.0,3,38,59	204.0,3,38,59	192.0,3,39,59	177.0,3,39,59	161.0,3,39,59	139.0,3,39,60	126.0,3,39,60	121.0,3,39,60	113.0,3,39,60	103.0,3,39,60	91.0,3,40,60	85.0,3,40,60	76.0,3,40,60	73.0,3,40,60	65.0,3,40,60	58.0,3,40,60	54.0,3,40,60	50.0,3,40,60	47.0,3,40,60	41.0,3,40,60
144.0,3,39,60	167.0,3,39,59	196.0,3,39,59	218.0,3,38,59	224.0,3,38,59	237.0,3,38,59	261.0,3,38,59	276.0,3,38,59	329.0,3,37,58	376.0,3,37,58	385.0,3,37,58	404.0,3,36,58	430.0,3,36,58	470.0,3,36,57	540.0,4,35,57	569.0,4,35,57	583.0,4,35,57	610.0,4,34,56	608.0,4,34,56	590.0,4,35,57	573.0,4,35,57	550.0,4,35,57	479.0,3,36,57	445.0,3,36,58	424.0,3,36,58	417.0,3,36,58	362.0,3,37,58	341.0,3,37,58	291.0,3,38,59	247.0,3,38,59	225.0,3,38,59	203.0,3,38,59	192.0,3,39,59	162.0,3,39,59	157.0,3,39,59	128.0,3,39,60	118.0,3,39,60	112.0,3,39,60	96.0,3,40,60	92.0,3,40,60	82.0,3,40,60	77.0,3,40,60	69.0,3,40,60	66.0,3,40,60	58.0,3,40,60	55.0,3,40,60	53.0,3,40,60	46.0,3,40,60	43.0,3,40,60	41.0,3,40,60
119.0,3,39,60	162.0,3,39,59	183.0,3,39,59	189.0,3,39,59	193.0,3,39,59	223.0,3,38,59	230.0,3,38,59	250.0,3,38,59	312.0,3,37,58	324.0,3,37,58	339.0,3,37,58	349.0,3,37,58	391.0,3,37,58	416.0,3,36,58	460.0,3,36,57	513.0,4,35,57	536.0,4,35,57	544.0,4,35,57	566.0,4,35,57	542.0,4,35,57	520.0,4,35,57	511.0,4,35,57	460.0,3,36,57	425.0,3,36,58	388.0,3,37,58	374.0,3,37,58	342.0,3,37,58	322.0,3,37,58	283.0,3,38,59	241.0,3,38,59	221.0,3,38,59	186.0,3,39,59	173.0,3,39,59	167.0,3,39,59	148.0,3,39,60	139.0,3,39,60	123.0,3,39,60	115.0,3,39,60	91.0,3,40,60	86.0,3,40,60	79.0,3,40,60	75.0,3,40,60	67.0,3,40,60	65.0,3,40,60	57.0,3,40,60	51.0,3,40,60	48.0,3,40,60	43.0,3,40,60	42.0,3,40,60	38.0,3,40,60
109.0,3,39,60	139.0,3,39,60	163.0,3,39,59	174.0,3,39,59	186.0,3,39,59	191.0,3,39,59	198.0,3,39,59	227.0,3,38,59	264.0,3,38,59	274.0,3,38,59	301.0,3,37,58	315.0,3,37,58	362.0,3,37,58	369.0,3,37,58	416.0,3,36,58	467.0,3,36,57	491.0,3,36,57	501.0,4,35,57	516.0,4,35,57	491.0,3,36,57	479.0,3,36,57	465.0,3,36,57	426.0,3,36,58	411.0,3,36,58	371.0,3,37,58	352.0,3,37,58	326.0,3,37,58	309.0,3,37,58	262.0,3,38,59	228.0,3,38,59	217.0,3,38,59	184.0,3,39,59	172.0,3,39,59	152.0,3,39,59	143.0,3,39,60	133.0,3,39,60	118.0,3,39,60	106.0,3,39,60	73.0,3,40,60	73.0,3,40,60	77.0,3,40,60	73.0,3,40,60	64.0,3,40,60	60.0,3,40,60	56.0,3,40,60	48.0,3,40,60	47.0,3,40,60	43.0,3,40,60	39.0,3,40,60	37.0,3,40,60
99.0,3,40,60	130.0,3,39,60	142.0,3,39,60	152.0,3,39,59	156.0,3,39,59	163.0,3,39,59	179.0,3,39,59	201.0,3,38,59	223.0,3,38,59	238.0,3,38,59	269.0,3,38,59	289.0,3,38,59	320.0,3,37,58	345.0,3,37,58	369.0,3,37,58	432.0,3,36,58	439.0,3,36,58	451.0,3,36,57	451.0,3,36,57	428.0,3,36,58	424.0,3,36,58	414.0,3,36,58	393.0,3,37,58	384.0,3,37,58	334.0,3,37,58	329.0,3,37,58	308.0,3,37,58	291.0,3,38,59	254.0,3,38,59	208.0,3,38,59	179.0,3,39,59	179.0,3,39,59	169.0,3,39,59	150.0,3,39,59	141.0,3,39,60	122.0,3,39,60	111.0,3,39,60	107.0,3,39,60	73.0,3,40,60	69.0,3,40,60	74.0,3,40,60	69.0,3,40,60	63.0,3,40,60	61.0,3,40,60	54.0,3,40,60	49.0,3,40,60	45.0,3,40,60	40.0,3,40,60	39.0,3,40,60	34.0,3,40,60
88.0,3,40,60	120.0,3,39,60	120.0,3,39,60	133.0,3,39,60	139.0,3,39,60	143.0,3,39,60	155.0,3,39,59	178.0,3,39,59	201.0,3,38,59	214.0,3,38,59	252.0,3,38,59	267.0,3,38,59	303.0,3,37,58	315.0,3,37,58	324.0,3,37,58	367.0,3,37,58	394.0,3,37,58	414.0,3,36,58	411.0,3,36,58	389.0,3,37,58	376.0,3,37,58	374.0,3,37,58	355.0,3,37,58	337.0,3,37,58	314.0,3,37,58	307.0,3,37,58	288.0,3,38,59	283.0,3,38,59	248.0,3,38,59	215.0,3,38,59	177.0,3,39,59	170.0,3,39,59	168.0,3,39,59	147.0,3,39,60	136.0,3,39,60	118.0,3,39,60	103.0,3,39,60	98.0,3,40,60	61.0,3,40,60	67.0,3,40,60	74.0,3,40,60	69.0,3,40,60	60.0,3,40,60	56.0,3,40,60	51.0,3,40,60	46.0,3,40,60	46.0,3,40,60	41.0,3,40,60	38.0,3,40,60	34.0,3,40,60
74.0,3,40,60	92.0,3,40,60	108.0,3,39,60	116.0,3,39,60	122.0,3,39,60	125.0,3,39,60	142.0,3,39,60	158.0,3,39,59	191.0,3,39,59	205.0,3,38,59	237.0,3,38,59	245.0,3,38,59	280.0,3,38,59	285.0,3,38,59	284.0,3,38,59	318.0,3,37,58	346.0,3,37,58	363.0,3,37,58	357.0,3,37,58	340.0,3,37,58	331.0,3,37,58	335.0,3,37,58	313.0,3,37,58	304.0,3,37,58	289.0,3,38,59	288.0,3,38,59	270.0,3,38,59	258.0,3,38,59	204.0,3,38,59	207.0,3,38,59	187.0,3,39,59	150.0,3,39,59	160.0,3,39,59	140.0,3,39,60	127.0,3,39,60	107.0,3,39,60	99.0,3,40,60	93.0,3,40,60	85.0,3,40,60	71.0,3,40,60	73.0,3,40,60	65.0,3,40,60	57.0,3,40,60	54.0,3,40,60	50.0,3,40,60	44.0,3,40,60	43.0,3,40,60	38.0,3,40,60	36.0,3,40,60	32.0,3,40,60
66.0,3,40,60	79.0,3,40,60	80.0,3,40,60	84.0,3,40,60	90.0,3,40,60	106.0,3,39,60	120.0,3,39,60	139.0,3,39,60	166.0,3,39,59	181.0,3,39,59	198.0,3,39,59	210.0,3,38,59	229.0,3,38,59	225.0,3,38,59	234.0,3,38,59	245.0,3,38,59	258.0,3,38,59	289.0,3,38,59	298.0,3,38,59	284.0,3,38,59	270.0,3,38,59	268.0,3,38,59	263.0,3,38,59	250.0,3,38,59	242.0,3,38,59	244.0,3,38,59	230.0,3,38,59	229.0,3,38,59	202.0,3,38,59	182.0,3,39,59	166.0,3,39,59	150.0,3,39,59	147.0,3,39,60	126.0,3,39,60	116.0,3,39,60	99.0,3,40,60	87.0,3,40,60	83.0,3,40,60	78.0,3,40,60	69.0,3,40,60	64.0,3,40,60	59.0,3,40,60	55.0,3,40,60	51.0,3,40,60	45.0,3,40,60	42.0,3,40,60	40.0,3,40,60	34.0,3,40,60	33.0,3,40,60	30.0,3,40,60
61.0,3,40,60	64.0,3,40,60	71.0,3,40,60	78.0,3,40,60	82.0,3,40,60	95.0,3,40,60	116.0,3,39,60	127.0,3,39,60	150.0,3,39,59	164.0,3,39,59	188.0,3,39,59	190.0,3,39,59	212.0,3,38,59	210.0,3,38,59	212.0,3,38,59	229.0,3,38,59	238.0,3,38,59	265.0,3,38,59	270.0,3,38,59	263.0,3,38,59	256.0,3,38,59	248.0,3,38,59	241.0,3,38,59	233.0,3,38,59	220.0,3,38,59	226.0,3,38,59	214.0,3,38,59	215.0,3,38,59	192.0,3,39,59	162.0,3,39,59	155.0,3,39,59	146.0,3,39,60	134.0,3,39,60	116.0,3,39,60	110.0,3,39,60	96.0,3,40,60	84.0,3,40,60	82.0,3,40,60	74.0,3,40,60	71.0,3,40,60	63.0,3,40,60	59.0,3,40,60	52.0,3,40,60	50.0,3,40,60	45.0,3,40,60	40.0,3,40,60	38.0,3,40,60	35.0,3,40,60	33.0,3,40,60	31.0,3,40,60
45.0,3,40,60	52.0,3,40,60	57.0,3,40,60	66.0,3,40,60	73.0,3,40,60	90.0,3,40,60	105.0,3,39,60	118.0,3,39,60	137.0,3,39,60	149.0,3,39,60	170.0,3,39,59	173.0,3,39,59	195.0,3,39,59	187.0,3,39,59	200.0,3,38,59	204.0,3,38,59	221.0,3,38,59	238.0,3,38,59	246.0,3,38,59	237.0,3,38,59	234.0,3,38,59	225.0,3,38,59	218.0,3,38,59	214.0,3,38,59	200.0,3,38,59	207.0,3,38,59	205.0,3,38,59	192.0,3,39,59	179.0,3,39,59	150.0,3,39,59	144.0,3,39,60	131.0,3,39,60	127.0,3,39,60	110.0,3,39,60	105.0,3,39,60	89.0,3,40,60	81.0,3,40,60	72.0,3,40,60	69.0,3,40,60	68.0,3,40,60	56.0,3,40,60	54.0,3,40,60	50.0,3,40,60	47.0,3,40,60	43.0,3,40,60	39.0,3,40,60	37.0,3,40,60	32.0,3,40,60	30.0,3,40,60	29.0,3,40,60
28.0,3,40,60	47.0,3,40,60	52.0,3,40,60	60.0,3,40,60	67.0,3,40,60	83.0,3,40,60	100.0,3,39,60	112.0,3,39,60	126.0,3,39,60	139.0,3,39,60	155.0,3,39,59	160.0,3,39,59	168.0,3,39,59	170.0,3,39,59	180.0,3,39,59	190.0,3,39,59	197.0,3,39,59	217.0,3,38,59	216.0,3,38,59	215.0,3,38,59	217.0,3,38,59	207.0,3,38,59	205.0,3,38,59	201.0,3,38,59	192.0,3,39,59	192.0,3,39,59	186.0,3,39,59	175.0,3,39,59	163.0,3,39,59	148.0,3,39,60	129.0,3,39,60	122.0,3,39,60	114.0,3,39,60	105.0,3,39,60	100.0,3,39,60	84.0,3,40,60	75.0,3,40,60	71.0,3,40,60	64.0,3,40,60	61.0,3,40,60	52.0,3,40,60	50.0,3,40,60	47.0,3,40,60	47.0,3,40,60	42.0,3,40,60	37.0,3,40,60	37.0,3,40,60	31.0,3,40,60	31.0,3,40,60	29.0,3,40,60
11.0,3,40,60	35.0,3,40,60	37.0,3,40,60	55.0,3,40,60	58.0,3,40,60	74.0,3,40,60	94.0,3,40,60	102.0,3,39,60	116.0,3,39,60	120.0,3,39,60	133.0,3,39,60	153.0,3,39,59	141.0,3,39,60	150.0,3,39,59	157.0,3,39,59	173.0,3,39,59	180.0,3,39,59	191.0,3,39,59	191.0,3,39,59	195.0,3,39,59	191.0,3,39,59	190.0,3,39,59	188.0,3,39,59	185.0,3,39,59	184.0,3,39,59	177.0,3,39,59	170.0,3,39,59	157.0,3,39,59	146.0,3,39,60	121.0,3,39,60	113.0,3,39,60	101.0,3,39,60	100.0,3,39,60	96.0,3,40,60	83.0,3,40,60	79.0,3,40,60	69.0,3,40,60	66.0,3,40,60	60.0,3,40,60	58.0,3,40,60	52.0,3,40,60	50.0,3,40,60	46.0,3,40,60	44.0,3,40,60	40.0,3,40,60	35.0,3,40,60	33.0,3,40,60	30.0,3,40,60	28.0,3,40,60	26.0,3,40,60
0.0,3,40,60	23.0,3,40,60	34.0,3,40,60	47.0,3,40,60	56.0,3,40,60	67.0,3,40,60	83.0,3,40,60	93.0,3,40,60	103.0,3,39,60	107.0,3,39,60	123.0,3,39,60	193.0,3,39,59	126.0,3,39,60	137.0,3,39,60	139.0,3,39,60	157.0,3,39,59	167.0,3,39,59	176.0,3,39,59	173.0,3,39,59	178.0,3,39,59	173.0,3,39,59	170.0,3,39,59	173.0,3,39,59	168.0,3,39,59	164.0,3,39,59	164.0,3,39,59	149.0,3,39,60	150.0,3,39,59	126.0,3,39,60	118.0,3,39,60	109.0,3,39,60	86.0,3,40,60	87.0,3,40,60	85.0,3,40,60	76.0,3,40,60	73.0,3,40,60	64.0,3,40,60	59.0,3,40,60	56.0,3,40,60	54.0,3,40,60	47.0,3,40,60	46.0,3,40,60	43.0,3,40,60	41.0,3,40,60	36.0,3,40,60	34.0,3,40,60	32.0,3,40,60	30.0,3,40,60	26.0,3,40,60	27.0,3,40,60
0.0,3,40,60	0.0,3,40,60	7.0,3,40,60	35.0,3,40,60	42.0,3,40,60	52.0,3,40,60	60.0,3,40,60	66.0,3,40,60	77.0,3,40,60	76.0,3,40,60	76.0,3,40,60	83.0,3,40,60	96.0,3,40,60	101.0,3,39,60	119.0,3,39,60	131.0,3,39,60	138.0,3,39,60	137.0,3,39,60	138.0,3,39,60	140.0,3,39,60	136.0,3,39,60	135.0,3,39,60	131.0,3,39,60	138.0,3,39,60	137.0,3,39,60	134.0,3,39,60	126.0,3,39,60	124.0,3,39,60	101.0,3,39,60	96.0,3,40,60	84.0,3,40,60	72.0,3,40,60	69.0,3,40,60	62.0,3,40,60	59.0,3,40,60	56.0,3,40,60	54.0,3,40,60	51.0,3,40,60	46.0,3,40,60	44.0,3,40,60	40.0,3,40,60	40.0,3,40,60	37.0,3,40,60	36.0,3,40,60	33.0,3,40,60	29.0,3,40,60	28.0,3,40,60	29.0,3,40,60	27.0,3,40,60	22.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	18.0,3,40,60	30.0,3,40,60	44.0,3,40,60	45.0,3,40,60	51.0,3,40,60	58.0,3,40,60	60.0,3,40,60	60.0,3,40,60	73.0,3,40,60	78.0,3,40,60	90.0,3,40,60	106.0,3,39,60	114.0,3,39,60	120.0,3,39,60	125.0,3,39,60	124.0,3,39,60	122.0,3,39,60	119.0,3,39,60	122.0,3,39,60	115.0,3,39,60	116.0,3,39,60	125.0,3,39,60	124.0,3,39,60	114.0,3,39,60	106.0,3,39,60	89.0,3,40,60	78.0,3,40,60	74.0,3,40,60	63.0,3,40,60	64.0,3,40,60	60.0,3,40,60	55.0,3,40,60	50.0,3,40,60	47.0,3,40,60	46.0,3,40,60	41.0,3,40,60	41.0,3,40,60	38.0,3,40,60	38.0,3,40,60	34.0,3,40,60	32.0,3,40,60	31.0,3,40,60	27.0,3,40,60	27.0,3,40,60	25.0,3,40,60	25.0,3,40,60	22.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	9.0,3,40,60	31.0,3,40,60	34.0,3,40,60	37.0,3,40,60	44.0,3,40,60	45.0,3,40,60	54.0,3,40,60	56.0,3,40,60	70.0,3,40,60	79.0,3,40,60	95.0,3,40,60	99.0,3,40,60	112.0,3,39,60	115.0,3,39,60	111.0,3,39,60	103.0,3,39,60	108.0,3,39,60	107.0,3,39,60	107.0,3,39,60	107.0,3,39,60	110.0,3,39,60	108.0,3,39,60	101.0,3,39,60	92.0,3,40,60	77.0,3,40,60	70.0,3,40,60	68.0,3,40,60	59.0,3,40,60	55.0,3,40,60	55.0,3,40,60	53.0,3,40,60	46.0,3,40,60	43.0,3,40,60	42.0,3,40,60	39.0,3,40,60	37.0,3,40,60	39.0,3,40,60	36.0,3,40,60	32.0,3,40,60	31.0,3,40,60	31.0,3,40,60	28.0,3,40,60	27.0,3,40,60	23.0,3,40,60	22.0,3,40,60	21.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	6.0,3,40,60	24.0,3,40,60	22.0,3,40,60	29.0,3,40,60	34.0,3,40,60	38.0,3,40,60	47.0,3,40,60	60.0,3,40,60	66.0,3,40,60	82.0,3,40,60	85.0,3,40,60	94.0,3,40,60	94.0,3,40,60	94.0,3,40,60	87.0,3,40,60	88.0,3,40,60	98.0,3,40,60	94.0,3,40,60	96.0,3,40,60	94.0,3,40,60	94.0,3,40,60	81.0,3,40,60	75.0,3,40,60	70.0,3,40,60	59.0,3,40,60	57.0,3,40,60	52.0,3,40,60	50.0,3,40,60	49.0,3,40,60	54.0,3,40,60	47.0,3,40,60	38.0,3,40,60	38.0,3,40,60	36.0,3,40,60	34.0,3,40,60	32.0,3,40,60	30.0,3,40,60	30.0,3,40,60	27.0,3,40,60	26.0,3,40,60	26.0,3,40,60	24.0,3,40,60	22.0,3,40,60	23.0,3,40,60	19.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	12.0,3,40,60	10.0,3,40,60	19.0,3,40,60	26.0,3,40,60	32.0,3,40,60	37.0,3,40,60	56.0,3,40,60	61.0,3,40,60	76.0,3,40,60	78.0,3,40,60	77.0,3,40,60	80.0,3,40,60	81.0,3,40,60	75.0,3,40,60	77.0,3,40,60	91.0,3,40,60	79.0,3,40,60	78.0,3,40,60	82.0,3,40,60	79.0,3,40,60	70.0,3,40,60	66.0,3,40,60	59.0,3,40,60	53.0,3,40,60	46.0,3,40,60	45.0,3,40,60	43.0,3,40,60	44.0,3,40,60	51.0,3,40,60	48.0,3,40,60	37.0,3,40,60	36.0,3,40,60	34.0,3,40,60	32.0,3,40,60	30.0,3,40,60	26.0,3,40,60	26.0,3,40,60	27.0,3,40,60	26.0,3,40,60	23.0,3,40,60	22.0,3,40,60	22.0,3,40,60	20.0,3,40,60	18.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	10.0,3,40,60	12.0,3,40,60	14.0,3,40,60	23.0,3,40,60	29.0,3,40,60	43.0,3,40,60	47.0,3,40,60	53.0,3,40,60	58.0,3,40,60	58.0,3,40,60	50.0,3,40,60	54.0,3,40,60	52.0,3,40,60	55.0,3,40,60	61.0,3,40,60	58.0,3,40,60	53.0,3,40,60	52.0,3,40,60	53.0,3,40,60	48.0,3,40,60	47.0,3,40,60	41.0,3,40,60	36.0,3,40,60	32.0,3,40,60	31.0,3,40,60	31.0,3,40,60	47.0,3,40,60	53.0,3,40,60	45.0,3,40,60	37.0,3,40,60	31.0,3,40,60	29.0,3,40,60	27.0,3,40,60	26.0,3,40,60	25.0,3,40,60	22.0,3,40,60	23.0,3,40,60	19.0,3,40,60	19.0,3,40,60	21.0,3,40,60	19.0,3,40,60	20.0,3,40,60	16.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	10.0,3,40,60	12.0,3,40,60	19.0,3,40,60	27.0,3,40,60	35.0,3,40,60	36.0,3,40,60	32.0,3,40,60	41.0,3,40,60	49.0,3,40,60	40.0,3,40,60	43.0,3,40,60	42.0,3,40,60	44.0,3,40,60	47.0,3,40,60	47.0,3,40,60	46.0,3,40,60	43.0,3,40,60	43.0,3,40,60	40.0,3,40,60	35.0,3,40,60	32.0,3,40,60	27.0,3,40,60	25.0,3,40,60	24.0,3,40,60	30.0,3,40,60	48.0,3,40,60	51.0,3,40,60	44.0,3,40,60	30.0,3,40,60	30.0,3,40,60	27.0,3,40,60	24.0,3,40,60	22.0,3,40,60	22.0,3,40,60	21.0,3,40,60	19.0,3,40,60	22.0,3,40,60	17.0,3,40,60	19.0,3,40,60	19.0,3,40,60	16.0,3,40,60	15.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	7.0,3,40,60	9.0,3,40,60	15.0,3,40,60	17.0,3,40,60	26.0,3,40,60	30.0,3,40,60	13.0,3,40,60	39.0,3,40,60	35.0,3,40,60	34.0,3,40,60	36.0,3,40,60	34.0,3,40,60	38.0,3,40,60	41.0,3,40,60	43.0,3,40,60	40.0,3,40,60	37.0,3,40,60	37.0,3,40,60	30.0,3,40,60	28.0,3,40,60	19.0,3,40,60	22.0,3,40,60	20.0,3,40,60	22.0,3,40,60	25.0,3,40,60	42.0,3,40,60	49.0,3,40,60	38.0,3,40,60	21.0,3,40,60	24.0,3,40,60	23.0,3,40,60	23.0,3,40,60	20.0,3,40,60	19.0,3,40,60	19.0,3,40,60	18.0,3,40,60	18.0,3,40,60	18.0,3,40,60	17.0,3,40,60	17.0,3,40,60	16.0,3,40,60	16.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	3.0,3,40,60	8.0,3,40,60	13.0,3,40,60	14.0,3,40,60	8.0,3,40,60	30.0,3,40,60	28.0,3,40,60	22.0,3,40,60	25.0,3,40,60	25.0,3,40,60	29.0,3,40,60	32.0,3,40,60	32.0,3,40,60	32.0,3,40,60	29.0,3,40,60	23.0,3,40,60	26.0,3,40,60	23.0,3,40,60	16.0,3,40,60	13.0,3,40,60	13.0,3,40,60	15.0,3,40,60	22.0,3,40,60	42.0,3,40,60	52.0,3,40,60	43.0,3,40,60	19.0,3,40,60	18.0,3,40,60	18.0,3,40,60	22.0,3,40,60	18.0,3,40,60	16.0,3,40,60	17.0,3,40,60	15.0,3,40,60	18.0,3,40,60	18.0,3,40,60	16.0,3,40,60	18.0,3,40,60	18.0,3,40,60	17.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	13.0,3,40,60	8.0,3,40,60	12.0,3,40,60	12.0,3,40,60	17.0,3,40,60	18.0,3,40,60	20.0,3,40,60	25.0,3,40,60	28.0,3,40,60	4.0,3,40,60	18.0,3,40,60	12.0,3,40,60	20.0,3,40,60	23.0,3,40,60	11.0,3,40,60	13.0,3,40,60	13.0,3,40,60	11.0,3,40,60	10.0,3,40,60	13.0,3,40,60	16.0,3,40,60	41.0,3,40,60	43.0,3,40,60	45.0,3,40,60	26.0,3,40,60	19.0,3,40,60	19.0,3,40,60	19.0,3,40,60	17.0,3,40,60	14.0,3,40,60	15.0,3,40,60	16.0,3,40,60	14.0,3,40,60	13.0,3,40,60	16.0,3,40,60	18.0,3,40,60	17.0,3,40,60	18.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	3.0,3,40,60	4.0,3,40,60	8.0,3,40,60	7.0,3,40,60	9.0,3,40,60	12.0,3,40,60	11.0,3,40,60	-2.0,3,40,60	2.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	4.0,3,40,60	7.0,3,40,60	11.0,3,40,60	12.0,3,40,60	9.0,3,40,60	9.0,3,40,60	8.0,3,40,60	11.0,3,40,60	12.0,3,40,60	28.0,3,40,60	41.0,3,40,60	43.0,3,40,60	35.0,3,40,60	34.0,3,40,60	19.0,3,40,60	17.0,3,40,60	15.0,3,40,60	14.0,3,40,60	15.0,3,40,60	13.0,3,40,60	15.0,3,40,60	13.0,3,40,60	13.0,3,40,60	17.0,3,40,60	19.0,3,40,60	16.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	3.0,3,40,60	4.0,3,40,60	6.0,3,40,60	10.0,3,40,60	9.0,3,40,60	7.0,3,40,60	8.0,3,40,60	10.0,3,40,60	16.0,3,40,60	32.0,3,40,60	20.0,3,40,60	22.0,3,40,60	20.0,3,40,60	21.0,3,40,60	15.0,3,40,60	17.0,3,40,60	14.0,3,40,60	11.0,3,40,60	15.0,3,40,60	12.0,3,40,60	14.0,3,40,60	15.0,3,40,60	13.0,3,40,60	11.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	2.0,3,40,60	6.0,3,40,60	5.0,3,40,60	6.0,3,40,60	6.0,3,40,60	4.0,3,40,60	10.0,3,40,60	11.0,3,40,60	13.0,3,40,60	14.0,3,40,60	15.0,3,40,60	15.0,3,40,60	20.0,3,40,60	14.0,3,40,60	13.0,3,40,60	9.0,3,40,60	11.0,3,40,60	10.0,3,40,60	8.0,3,40,60	10.0,3,40,60	12.0,3,40,60	14.0,3,40,60	10.0,3,40,60
