radius:25.0
size:60^40
path:iwo_jima.txt
+data:
22.0,3,40,60	22.0,3,40,60	23.0,3,40,60	23.0,3,40,60	35.0,3,40,60	50.0,3,40,60	50.0,3,40,60	91.0,3,40,60	91.0,3,40,60	99.0,3,40,60	109.0,3,39,60	109.0,3,39,60	113.0,3,39,60	112.0,3,39,60	112.0,3,39,60	111.0,3,39,60	111.0,3,39,60	111.0,3,39,60	110.0,3,39,60	110.0,3,39,60	107.0,3,39,60	107.0,3,39,60	109.0,3,39,60	110.0,3,39,60	110.0,3,39,60	114.0,3,39,60	113.0,3,39,60	113.0,3,39,60	120.0,3,39,60	120.0,3,39,60	92.0,3,40,60	46.0,3,40,60	46.0,3,40,60	18.0,3,40,60	18.0,3,40,60	1.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
22.0,3,40,60	22.0,3,40,60	23.0,3,40,60	23.0,3,40,60	35.0,3,40,60	50.0,3,40,60	50.0,3,40,60	91.0,3,40,60	91.0,3,40,60	99.0,3,40,60	109.0,3,39,60	109.0,3,39,60	113.0,3,39,60	112.0,3,39,60	112.0,3,39,60	111.0,3,39,60	111.0,3,39,60	111.0,3,39,60	110.0,3,39,60	110.0,3,39,60	107.0,3,39,60	107.0,3,39,60	109.0,3,39,60	110.0,3,39,60	110.0,3,39,60	114.0,3,39,60	113.0,3,39,60	113.0,3,39,60	120.0,3,39,60	120.0,3,39,60	92.0,3,40,60	46.0,3,40,60	46.0,3,40,60	18.0,3,40,60	18.0,3,40,60	1.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
22.0,3,40,60	22.0,3,40,60	23.0,3,40,60	23.0,3,40,60	35.0,3,40,60	50.0,3,40,60	50.0,3,40,60	91.0,3,40,60	91.0,3,40,60	99.0,3,40,60	109.0,3,39,60	109.0,3,39,60	113.0,3,39,60	112.0,3,39,60	112.0,3,39,60	111.0,3,39,60	111.0,3,39,60	111.0,3,39,60	110.0,3,39,60	110.0,3,39,60	107.0,3,39,60	107.0,3,39,60	109.0,3,39,60	110.0,3,39,60	110.0,3,39,60	114.0,3,39,60	113.0,3,39,60	113.0,3,39,60	120.0,3,39,60	120.0,3,39,60	92.0,3,40,60	46.0,3,40,60	46.0,3,40,60	18.0,3,40,60	18.0,3,40,60	1.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
23.0,3,40,60	23.0,3,40,60	31.0,3,40,60	31.0,3,40,60	41.0,3,40,60	58.0,3,40,60	58.0,3,40,60	88.0,3,40,60	88.0,3,40,60	103.0,3,39,60	103.0,3,39,60	103.0,3,39,60	106.0,3,39,60	111.0,3,39,60	111.0,3,39,60	112.0,3,39,60	112.0,3,39,60	111.0,3,39,60	114.0,3,39,60	114.0,3,39,60	113.0,3,39,60	113.0,3,39,60	111.0,3,39,60	114.0,3,39,60	114.0,3,39,60	115.0,3,39,60	123.0,3,39,60	123.0,3,39,60	120.0,3,39,60	120.0,3,39,60	88.0,3,40,60	73.0,3,40,60	73.0,3,40,60	28.0,3,40,60	28.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
23.0,3,40,60	23.0,3,40,60	31.0,3,40,60	31.0,3,40,60	41.0,3,40,60	58.0,3,40,60	58.0,3,40,60	88.0,3,40,60	88.0,3,40,60	103.0,3,39,60	103.0,3,39,60	103.0,3,39,60	106.0,3,39,60	111.0,3,39,60	111.0,3,39,60	112.0,3,39,60	112.0,3,39,60	111.0,3,39,60	114.0,3,39,60	114.0,3,39,60	113.0,3,39,60	113.0,3,39,60	111.0,3,39,60	114.0,3,39,60	114.0,3,39,60	115.0,3,39,60	123.0,3,39,60	123.0,3,39,60	120.0,3,39,60	120.0,3,39,60	88.0,3,40,60	73.0,3,40,60	73.0,3,40,60	28.0,3,40,60	28.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
30.0,3,40,60	30.0,3,40,60	41.0,3,40,60	41.0,3,40,60	48.0,3,40,60	63.0,3,40,60	63.0,3,40,60	82.0,3,40,60	82.0,3,40,60	98.0,3,40,60	103.0,3,39,60	103.0,3,39,60	109.0,3,39,60	110.0,3,39,60	110.0,3,39,60	111.0,3,39,60	111.0,3,39,60	114.0,3,39,60	113.0,3,39,60	113.0,3,39,60	115.0,3,39,60	115.0,3,39,60	114.0,3,39,60	115.0,3,39,60	115.0,3,39,60	114.0,3,39,60	107.0,3,39,60	107.0,3,39,60	93.0,3,40,60	93.0,3,40,60	94.0,3,40,60	65.0,3,40,60	65.0,3,40,60	47.0,3,40,60	47.0,3,40,60	6.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
30.0,3,40,60	30.0,3,40,60	41.0,3,40,60	41.0,3,40,60	48.0,3,40,60	63.0,3,40,60	63.0,3,40,60	82.0,3,40,60	82.0,3,40,60	98.0,3,40,60	103.0,3,39,60	103.0,3,39,60	109.0,3,39,60	110.0,3,39,60	110.0,3,39,60	111.0,3,39,60	111.0,3,39,60	114.0,3,39,60	113.0,3,39,60	113.0,3,39,60	115.0,3,39,60	115.0,3,39,60	114.0,3,39,60	115.0,3,39,60	115.0,3,39,60	114.0,3,39,60	107.0,3,39,60	107.0,3,39,60	93.0,3,40,60	93.0,3,40,60	94.0,3,40,60	65.0,3,40,60	65.0,3,40,60	47.0,3,40,60	47.0,3,40,60	6.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
30.0,3,40,60	30.0,3,40,60	41.0,3,40,60	41.0,3,40,60	48.0,3,40,60	63.0,3,40,60	63.0,3,40,60	82.0,3,40,60	82.0,3,40,60	98.0,3,40,60	103.0,3,39,60	103.0,3,39,60	109.0,3,39,60	110.0,3,39,60	110.0,3,39,60	111.0,3,39,60	111.0,3,39,60	114.0,3,39,60	113.0,3,39,60	113.0,3,39,60	115.0,3,39,60	115.0,3,39,60	114.0,3,39,60	115.0,3,39,60	115.0,3,39,60	114.0,3,39,60	107.0,3,39,60	107.0,3,39,60	93.0,3,40,60	93.0,3,40,60	94.0,3,40,60	65.0,3,40,60	65.0,3,40,60	47.0,3,40,60	47.0,3,40,60	6.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
35.0,3,40,60	35.0,3,40,60	46.0,3,40,60	46.0,3,40,60	53.0,3,40,60	69.0,3,40,60	69.0,3,40,60	95.0,3,40,60	95.0,3,40,60	104.0,3,39,60	110.0,3,39,60	110.0,3,39,60	110.0,3,39,60	110.0,3,39,60	110.0,3,39,60	107.0,3,39,60	107.0,3,39,60	111.0,3,39,60	111.0,3,39,60	111.0,3,39,60	115.0,3,39,60	115.0,3,39,60	116.0,3,39,60	116.0,3,39,60	116.0,3,39,60	106.0,3,39,60	91.0,3,40,60	91.0,3,40,60	84.0,3,40,60	84.0,3,40,60	77.0,3,40,60	58.0,3,40,60	58.0,3,40,60	38.0,3,40,60	38.0,3,40,60	6.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
35.0,3,40,60	35.0,3,40,60	46.0,3,40,60	46.0,3,40,60	53.0,3,40,60	69.0,3,40,60	69.0,3,40,60	95.0,3,40,60	95.0,3,40,60	104.0,3,39,60	110.0,3,39,60	110.0,3,39,60	110.0,3,39,60	110.0,3,39,60	110.0,3,39,60	107.0,3,39,60	107.0,3,39,60	111.0,3,39,60	111.0,3,39,60	111.0,3,39,60	115.0,3,39,60	115.0,3,39,60	116.0,3,39,60	116.0,3,39,60	116.0,3,39,60	106.0,3,39,60	91.0,3,40,60	91.0,3,40,60	84.0,3,40,60	84.0,3,40,60	77.0,3,40,60	58.0,3,40,60	58.0,3,40,60	38.0,3,40,60	38.0,3,40,60	6.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
