radius:18.0
size:80^70
path:hundred_years_80x70.txt
+data:
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	138.0,3,39,60	187.0,3,39,59	162.0,3,39,59	118.0,3,39,60	161.0,3,39,59	150.0,3,39,59	213.0,3,38,59	69.0,3,40,60	247.0,3,38,59	209.0,3,38,59	117.0,3,39,60	86.0,3,40,60	106.0,3,39,60	128.0,3,39,60	228.0,3,38,59	99.0,3,40,60	78.0,3,40,60	26.0,3,40,60	71.0,3,40,60	27.0,3,40,60	11.0,3,40,60	5.0,3,40,60	44.0,3,40,60	19.0,3,40,60	30.0,3,40,60	1.0,3,40,60	159.0,3,39,59	81.0,3,40,60	60.0,3,40,60	7.0,3,40,60	26.0,3,40,60	14.0,3,40,60	27.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	66.0,3,40,60	27.0,3,40,60	14.0,3,40,60	0.0,3,40,60	24.0,3,40,60	16.0,3,40,60	20.0,3,40,60	15.0,3,40,60	32.0,3,40,60	22.0,3,40,60	16.0,3,40,60	21.0,3,40,60	13.0,3,40,60	21.0,3,40,60	68.0,3,40,60	28.0,3,40,60	42.0,3,40,60	69.0,3,40,60	98.0,3,40,60	33.0,3,40,60	76.0,3,40,60	39.0,3,40,60	61.0,3,40,60	57.0,3,40,60	78.0,3,40,60	46.0,3,40,60	73.0,3,40,60	161.0,3,39,59
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	85.0,3,40,60	114.0,3,39,60	199.0,3,39,59	208.0,3,38,59	195.0,3,39,59	128.0,3,39,60	122.0,3,39,60	28.0,3,40,60	173.0,3,39,59	36.0,3,40,60	162.0,3,39,59	43.0,3,40,60	193.0,3,39,59	111.0,3,39,60	40.0,3,40,60	43.0,3,40,60	9.0,3,40,60	1.0,3,40,60	34.0,3,40,60	0.0,3,40,60	30.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	57.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	35.0,3,40,60	141.0,3,39,60	174.0,3,39,59	83.0,3,40,60	49.0,3,40,60	30.0,3,40,60	29.0,3,40,60	43.0,3,40,60	18.0,3,40,60	29.0,3,40,60	23.0,3,40,60	15.0,3,40,60	40.0,3,40,60	58.0,3,40,60	21.0,3,40,60	49.0,3,40,60	32.0,3,40,60	137.0,3,39,60	49.0,3,40,60	100.0,3,39,60	71.0,3,40,60	87.0,3,40,60	112.0,3,39,60	101.0,3,39,60	123.0,3,39,60	51.0,3,40,60	194.0,3,39,59	214.0,3,38,59
0.0,3,40,60	0.0,3,40,60	230.0,3,38,59	222.0,3,38,59	159.0,3,39,59	103.0,3,39,60	386.0,3,37,58	410.0,3,36,58	148.0,3,39,60	211.0,3,38,59	26.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	1.0,3,40,60	148.0,3,39,60	107.0,3,39,60	125.0,3,39,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	74.0,3,40,60	37.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	50.0,3,40,60	165.0,3,39,59	174.0,3,39,59	117.0,3,39,60	37.0,3,40,60	16.0,3,40,60	17.0,3,40,60	16.0,3,40,60	39.0,3,40,60	26.0,3,40,60	22.0,3,40,60	38.0,3,40,60	58.0,3,40,60	46.0,3,40,60	79.0,3,40,60	77.0,3,40,60	98.0,3,40,60	157.0,3,39,59	77.0,3,40,60	143.0,3,39,60	144.0,3,39,60	136.0,3,39,60	162.0,3,39,59	178.0,3,39,59	150.0,3,39,59	204.0,3,38,59	250.0,3,38,59	291.0,3,38,59
39.0,3,40,60	1.0,3,40,60	149.0,3,39,60	245.0,3,38,59	112.0,3,39,60	81.0,3,40,60	337.0,3,37,58	427.0,3,36,58	163.0,3,39,59	64.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	16.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	41.0,3,40,60	80.0,3,40,60	186.0,3,39,59	84.0,3,40,60	143.0,3,39,60	58.0,3,40,60	26.0,3,40,60	27.0,3,40,60	29.0,3,40,60	36.0,3,40,60	34.0,3,40,60	16.0,3,40,60	34.0,3,40,60	72.0,3,40,60	80.0,3,40,60	113.0,3,39,60	125.0,3,39,60	138.0,3,39,60	151.0,3,39,59	158.0,3,39,59	188.0,3,39,59	192.0,3,39,59	154.0,3,39,59	237.0,3,38,59	241.0,3,38,59	286.0,3,38,59	337.0,3,37,58	487.0,3,36,57
88.0,3,40,60	172.0,3,39,59	104.0,3,39,60	128.0,3,39,60	89.0,3,40,60	0.0,3,40,60	71.0,3,40,60	241.0,3,38,59	79.0,3,40,60	63.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	58.0,3,40,60	84.0,3,40,60	105.0,3,39,60	100.0,3,39,60	139.0,3,39,60	108.0,3,39,60	151.0,3,39,59	39.0,3,40,60	45.0,3,40,60	16.0,3,40,60	17.0,3,40,60	29.0,3,40,60	20.0,3,40,60	60.0,3,40,60	68.0,3,40,60	72.0,3,40,60	179.0,3,39,59	102.0,3,39,60	153.0,3,39,59	218.0,3,38,59	88.0,3,40,60	265.0,3,38,59	257.0,3,38,59	285.0,3,38,59	131.0,3,39,60	394.0,3,37,58	225.0,3,38,59	385.0,3,37,58
73.0,3,40,60	52.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	54.0,3,40,60	72.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	9.0,3,40,60	71.0,3,40,60	91.0,3,40,60	112.0,3,39,60	144.0,3,39,60	132.0,3,39,60	106.0,3,39,60	69.0,3,40,60	41.0,3,40,60	46.0,3,40,60	48.0,3,40,60	33.0,3,40,60	103.0,3,39,60	131.0,3,39,60	145.0,3,39,60	148.0,3,39,60	189.0,3,39,59	180.0,3,39,59	241.0,3,38,59	234.0,3,38,59	180.0,3,39,59	257.0,3,38,59	321.0,3,37,58	204.0,3,38,59	298.0,3,38,59	441.0,3,36,58	445.0,3,36,58	544.0,4,35,57
32.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	2.0,3,40,60	3.0,3,40,60	62.0,3,40,60	110.0,3,39,60	92.0,3,40,60	128.0,3,39,60	161.0,3,39,59	142.0,3,39,60	102.0,3,39,60	74.0,3,40,60	99.0,3,40,60	61.0,3,40,60	99.0,3,40,60	139.0,3,39,60	158.0,3,39,59	166.0,3,39,59	176.0,3,39,59	236.0,3,38,59	213.0,3,38,59	255.0,3,38,59	161.0,3,39,59	255.0,3,38,59	144.0,3,39,60	206.0,3,38,59	258.0,3,38,59	368.0,3,37,58	439.0,3,36,58	462.0,3,36,57	527.0,4,35,57
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	100.0,3,39,60	99.0,3,40,60	3.0,3,40,60	85.0,3,40,60	119.0,3,39,60	140.0,3,39,60	150.0,3,39,59	129.0,3,39,60	126.0,3,39,60	126.0,3,39,60	104.0,3,39,60	121.0,3,39,60	150.0,3,39,59	153.0,3,39,59	193.0,3,39,59	153.0,3,39,59	191.0,3,39,59	255.0,3,38,59	178.0,3,39,59	216.0,3,38,59	109.0,3,39,60	362.0,3,37,58	316.0,3,37,58	367.0,3,37,58	470.0,3,36,57	440.0,3,36,58	457.0,3,36,57	507.0,4,35,57	496.0,3,36,57
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	112.0,3,39,60	140.0,3,39,60	160.0,3,39,59	137.0,3,39,60	122.0,3,39,60	70.0,3,40,60	33.0,3,40,60	81.0,3,40,60	112.0,3,39,60	94.0,3,40,60	44.0,3,40,60	83.0,3,40,60	132.0,3,39,60	133.0,3,39,60	134.0,3,39,60	139.0,3,39,60	193.0,3,39,59	187.0,3,39,59	232.0,3,38,59	296.0,3,38,59	310.0,3,37,58	379.0,3,37,58	433.0,3,36,58	441.0,3,36,58	368.0,3,37,58	404.0,3,36,58	527.0,4,35,57	518.0,4,35,57	479.0,3,36,57	402.0,3,36,58	365.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	75.0,3,40,60	41.0,3,40,60	66.0,3,40,60	84.0,3,40,60	61.0,3,40,60	76.0,3,40,60	193.0,3,39,59	201.0,3,38,59	169.0,3,39,59	105.0,3,39,60	111.0,3,39,60	91.0,3,40,60	100.0,3,39,60	84.0,3,40,60	86.0,3,40,60	75.0,3,40,60	91.0,3,40,60	73.0,3,40,60	92.0,3,40,60	123.0,3,39,60	162.0,3,39,59	168.0,3,39,59	229.0,3,38,59	192.0,3,39,59	282.0,3,38,59	256.0,3,38,59	331.0,3,37,58	390.0,3,37,58	348.0,3,37,58	401.0,3,36,58	393.0,3,37,58	489.0,3,36,57	454.0,3,36,57	521.0,4,35,57	317.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	88.0,3,40,60	53.0,3,40,60	121.0,3,39,60	124.0,3,39,60	150.0,3,39,59	132.0,3,39,60	165.0,3,39,59	141.0,3,39,60	226.0,3,38,59	206.0,3,38,59	197.0,3,39,59	181.0,3,39,59	97.0,3,40,60	90.0,3,40,60	82.0,3,40,60	97.0,3,40,60	88.0,3,40,60	64.0,3,40,60	68.0,3,40,60	87.0,3,40,60	102.0,3,39,60	91.0,3,40,60	125.0,3,39,60	129.0,3,39,60	137.0,3,39,60	206.0,3,38,59	184.0,3,39,59	300.0,3,37,58	194.0,3,39,59	193.0,3,39,59	262.0,3,38,59	270.0,3,38,59	344.0,3,37,58	356.0,3,37,58	412.0,3,36,58	313.0,3,37,58	350.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	83.0,3,40,60	49.0,3,40,60	87.0,3,40,60	81.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	91.0,3,40,60	117.0,3,39,60	144.0,3,39,60	120.0,3,39,60	142.0,3,39,60	168.0,3,39,59	166.0,3,39,59	208.0,3,38,59	148.0,3,39,60	182.0,3,39,59	167.0,3,39,59	184.0,3,39,59	173.0,3,39,59	150.0,3,39,59	123.0,3,39,60	108.0,3,39,60	76.0,3,40,60	60.0,3,40,60	58.0,3,40,60	109.0,3,39,60	146.0,3,39,60	71.0,3,40,60	83.0,3,40,60	106.0,3,39,60	93.0,3,40,60	169.0,3,39,59	104.0,3,39,60	198.0,3,39,59	223.0,3,38,59	264.0,3,38,59	156.0,3,39,59	161.0,3,39,59	271.0,3,38,59	346.0,3,37,58	363.0,3,37,58	377.0,3,37,58	348.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	63.0,3,40,60	144.0,3,39,60	20.0,3,40,60	28.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	12.0,3,40,60	2.0,3,40,60	72.0,3,40,60	34.0,3,40,60	35.0,3,40,60	84.0,3,40,60	136.0,3,39,60	166.0,3,39,59	106.0,3,39,60	208.0,3,38,59	98.0,3,40,60	172.0,3,39,59	77.0,3,40,60	138.0,3,39,60	142.0,3,39,60	125.0,3,39,60	58.0,3,40,60	120.0,3,39,60	43.0,3,40,60	149.0,3,39,60	142.0,3,39,60	67.0,3,40,60	179.0,3,39,59	152.0,3,39,59	88.0,3,40,60	90.0,3,40,60	125.0,3,39,60	74.0,3,40,60	78.0,3,40,60	154.0,3,39,59	172.0,3,39,59	198.0,3,39,59	203.0,3,38,59	253.0,3,38,59	243.0,3,38,59	343.0,3,37,58	357.0,3,37,58	358.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	16.0,3,40,60	55.0,3,40,60	15.0,3,40,60	8.0,3,40,60	1.0,3,40,60	1.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	70.0,3,40,60	58.0,3,40,60	113.0,3,39,60	110.0,3,39,60	137.0,3,39,60	45.0,3,40,60	74.0,3,40,60	152.0,3,39,59	34.0,3,40,60	157.0,3,39,59	128.0,3,39,60	211.0,3,38,59	96.0,3,40,60	88.0,3,40,60	149.0,3,39,60	69.0,3,40,60	65.0,3,40,60	44.0,3,40,60	89.0,3,40,60	149.0,3,39,60	42.0,3,40,60	44.0,3,40,60	167.0,3,39,59	46.0,3,40,60	59.0,3,40,60	63.0,3,40,60	135.0,3,39,60	113.0,3,39,60	153.0,3,39,59	94.0,3,40,60	190.0,3,39,59	253.0,3,38,59	282.0,3,38,59	217.0,3,38,59	262.0,3,38,59	256.0,3,38,59	361.0,3,37,58	336.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	8.0,3,40,60	79.0,3,40,60	6.0,3,40,60	17.0,3,40,60	39.0,3,40,60	21.0,3,40,60	56.0,3,40,60	47.0,3,40,60	49.0,3,40,60	7.0,3,40,60	70.0,3,40,60	130.0,3,39,60	146.0,3,39,60	164.0,3,39,59	152.0,3,39,59	138.0,3,39,60	124.0,3,39,60	53.0,3,40,60	9.0,3,40,60	70.0,3,40,60	147.0,3,39,60	93.0,3,40,60	61.0,3,40,60	135.0,3,39,60	164.0,3,39,59	84.0,3,40,60	67.0,3,40,60	125.0,3,39,60	104.0,3,39,60	60.0,3,40,60	146.0,3,39,60	155.0,3,39,59	141.0,3,39,60	148.0,3,39,60	162.0,3,39,59	110.0,3,39,60	105.0,3,39,60	103.0,3,39,60	126.0,3,39,60	147.0,3,39,60	114.0,3,39,60	175.0,3,39,59	205.0,3,38,59	233.0,3,38,59	261.0,3,38,59	230.0,3,38,59	241.0,3,38,59	255.0,3,38,59	316.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	33.0,3,40,60	62.0,3,40,60	34.0,3,40,60	148.0,3,39,60	97.0,3,40,60	90.0,3,40,60	107.0,3,39,60	7.0,3,40,60	6.0,3,40,60	4.0,3,40,60	155.0,3,39,59	149.0,3,39,60	162.0,3,39,59	172.0,3,39,59	135.0,3,39,60	123.0,3,39,60	139.0,3,39,60	126.0,3,39,60	28.0,3,40,60	150.0,3,39,59	44.0,3,40,60	124.0,3,39,60	143.0,3,39,60	108.0,3,39,60	28.0,3,40,60	75.0,3,40,60	92.0,3,40,60	98.0,3,40,60	85.0,3,40,60	124.0,3,39,60	163.0,3,39,59	195.0,3,39,59	218.0,3,38,59	249.0,3,38,59	174.0,3,39,59	181.0,3,39,59	95.0,3,40,60	132.0,3,39,60	160.0,3,39,59	172.0,3,39,59	148.0,3,39,60	203.0,3,38,59	281.0,3,38,59	204.0,3,38,59	242.0,3,38,59	201.0,3,38,59	195.0,3,39,59	314.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	66.0,3,40,60	87.0,3,40,60	132.0,3,39,60	55.0,3,40,60	134.0,3,39,60	185.0,3,39,59	162.0,3,39,59	135.0,3,39,60	62.0,3,40,60	41.0,3,40,60	97.0,3,40,60	124.0,3,39,60	178.0,3,39,59	174.0,3,39,59	122.0,3,39,60	149.0,3,39,60	140.0,3,39,60	138.0,3,39,60	126.0,3,39,60	113.0,3,39,60	103.0,3,39,60	104.0,3,39,60	102.0,3,39,60	76.0,3,40,60	101.0,3,39,60	86.0,3,40,60	98.0,3,40,60	102.0,3,39,60	86.0,3,40,60	194.0,3,39,59	184.0,3,39,59	85.0,3,40,60	241.0,3,38,59	150.0,3,39,59	241.0,3,38,59	72.0,3,40,60	86.0,3,40,60	119.0,3,39,60	157.0,3,39,59	158.0,3,39,59	177.0,3,39,59	249.0,3,38,59	262.0,3,38,59	319.0,3,37,58	323.0,3,37,58	226.0,3,38,59	227.0,3,38,59	353.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	44.0,3,40,60	96.0,3,40,60	159.0,3,39,59	106.0,3,39,60	128.0,3,39,60	205.0,3,38,59	108.0,3,39,60	210.0,3,38,59	150.0,3,39,59	59.0,3,40,60	175.0,3,39,59	154.0,3,39,59	219.0,3,38,59	206.0,3,38,59	171.0,3,39,59	152.0,3,39,59	142.0,3,39,60	144.0,3,39,60	136.0,3,39,60	132.0,3,39,60	83.0,3,40,60	105.0,3,39,60	64.0,3,40,60	43.0,3,40,60	33.0,3,40,60	50.0,3,40,60	119.0,3,39,60	46.0,3,40,60	147.0,3,39,60	146.0,3,39,60	200.0,3,38,59	202.0,3,38,59	201.0,3,38,59	230.0,3,38,59	208.0,3,38,59	91.0,3,40,60	117.0,3,39,60	83.0,3,40,60	147.0,3,39,60	203.0,3,38,59	180.0,3,39,59	186.0,3,39,59	296.0,3,38,59	298.0,3,38,59	228.0,3,38,59	324.0,3,37,58	212.0,3,38,59	381.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	39.0,3,40,60	1.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	92.0,3,40,60	102.0,3,39,60	205.0,3,38,59	324.0,3,37,58	223.0,3,38,59	196.0,3,39,59	205.0,3,38,59	183.0,3,39,59	169.0,3,39,59	213.0,3,38,59	100.0,3,39,60	263.0,3,38,59	292.0,3,38,59	271.0,3,38,59	206.0,3,38,59	171.0,3,39,59	172.0,3,39,59	142.0,3,39,60	131.0,3,39,60	125.0,3,39,60	177.0,3,39,59	77.0,3,40,60	177.0,3,39,59	146.0,3,39,60	70.0,3,40,60	45.0,3,40,60	115.0,3,39,60	126.0,3,39,60	66.0,3,40,60	81.0,3,40,60	155.0,3,39,59	180.0,3,39,59	185.0,3,39,59	157.0,3,39,59	143.0,3,39,60	147.0,3,39,60	124.0,3,39,60	132.0,3,39,60	151.0,3,39,59	140.0,3,39,60	139.0,3,39,60	188.0,3,39,59	289.0,3,38,59	326.0,3,37,58	226.0,3,38,59	237.0,3,38,59	235.0,3,38,59	295.0,3,38,59
