radius:18.0
size:80^60
path:thirteen_colonies_80x60.txt
+data:
429.0,3,36,58	301.0,3,37,58	211.0,3,38,59	240.0,3,38,59	179.0,3,39,59	170.0,3,39,59	85.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	77.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	94.0,3,40,60	131.0,3,39,60	250.0,3,38,59	461.0,3,36,57	376.0,3,37,58	241.0,3,38,59	394.0,3,37,58	538.0,4,35,57	653.0,4,34,56	650.0,4,34,56	550.0,4,35,57	738.0,4,33,56	536.0,4,35,57	608.0,4,34,56	586.0,4,35,57	258.0,3,38,59	403.0,3,36,58	40.0,3,40,60	88.0,3,40,60	386.0,3,37,58	522.0,4,35,57	463.0,3,36,57	269.0,3,38,59	362.0,3,37,58	355.0,3,37,58	509.0,4,35,57	618.0,4,34,56	288.0,3,38,59	496.0,3,36,57	277.0,3,38,59	158.0,3,39,59	414.0,3,36,58	324.0,3,37,58	169.0,3,39,59	90.0,3,40,60	84.0,3,40,60	33.0,3,40,60	0.0,3,40,60
397.0,3,37,58	265.0,3,38,59	180.0,3,39,59	176.0,3,39,59	151.0,3,39,59	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	136.0,3,39,60	353.0,3,37,58	515.0,4,35,57	589.0,4,35,57	223.0,3,38,59	394.0,3,37,58	546.0,4,35,57	655.0,4,34,56	543.0,4,35,57	660.0,4,34,56	881.0,4,32,55	498.0,3,36,57	468.0,3,36,57	350.0,3,37,58	341.0,3,37,58	484.0,3,36,57	84.0,3,40,60	151.0,3,39,59	109.0,3,39,60	750.0,4,33,55	418.0,3,36,58	314.0,3,37,58	455.0,3,36,57	300.0,3,37,58	399.0,3,37,58	459.0,3,36,57	230.0,3,38,59	170.0,3,39,59	244.0,3,38,59	283.0,3,38,59	177.0,3,39,59	140.0,3,39,60	89.0,3,40,60	72.0,3,40,60	102.0,3,39,60	0.0,3,40,60	0.0,3,40,60
324.0,3,37,58	215.0,3,38,59	185.0,3,39,59	104.0,3,39,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	137.0,3,39,60	388.0,3,37,58	522.0,4,35,57	584.0,4,35,57	502.0,4,35,57	382.0,3,37,58	486.0,3,36,57	590.0,4,35,57	655.0,4,34,56	880.0,4,32,55	501.0,4,35,57	798.0,4,33,55	676.0,4,34,56	287.0,3,38,59	303.0,3,37,58	295.0,3,38,59	89.0,3,40,60	125.0,3,39,60	262.0,3,38,59	513.0,4,35,57	542.0,4,35,57	364.0,3,37,58	366.0,3,37,58	263.0,3,38,59	331.0,3,37,58	420.0,3,36,58	398.0,3,37,58	240.0,3,38,59	151.0,3,39,59	253.0,3,38,59	242.0,3,38,59	165.0,3,39,59	100.0,3,39,60	65.0,3,40,60	17.0,3,40,60	0.0,3,40,60	0.0,3,40,60
312.0,3,37,58	195.0,3,39,59	142.0,3,39,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	77.0,3,40,60	134.0,3,39,60	240.0,3,38,59	339.0,3,37,58	485.0,3,36,57	535.0,4,35,57	365.0,3,37,58	507.0,4,35,57	614.0,4,34,56	748.0,4,33,56	698.0,4,34,56	707.0,4,33,56	716.0,4,33,56	730.0,4,33,56	412.0,3,36,58	293.0,3,38,59	408.0,3,36,58	86.0,3,40,60	134.0,3,39,60	517.0,4,35,57	561.0,4,35,57	573.0,4,35,57	453.0,3,36,57	160.0,3,39,59	635.0,4,34,56	418.0,3,36,58	259.0,3,38,59	130.0,3,39,60	204.0,3,38,59	423.0,3,36,58	265.0,3,38,59	187.0,3,39,59	188.0,3,39,59	116.0,3,39,60	32.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
271.0,3,38,59	165.0,3,39,59	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	99.0,3,40,60	111.0,3,39,60	129.0,3,39,60	165.0,3,39,59	236.0,3,38,59	278.0,3,38,59	364.0,3,37,58	475.0,3,36,57	433.0,3,36,58	426.0,3,36,58	541.0,4,35,57	554.0,4,35,57	612.0,4,34,56	616.0,4,34,56	476.0,3,36,57	516.0,4,35,57	235.0,3,38,59	163.0,3,39,59	133.0,3,39,60	98.0,3,40,60	150.0,3,39,59	408.0,3,36,58	685.0,4,34,56	404.0,3,36,58	467.0,3,36,57	196.0,3,39,59	327.0,3,37,58	362.0,3,37,58	383.0,3,37,58	195.0,3,39,59	378.0,3,37,58	253.0,3,38,59	367.0,3,37,58	178.0,3,39,59	105.0,3,39,60	72.0,3,40,60	31.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
256.0,3,38,59	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	97.0,3,40,60	108.0,3,39,60	103.0,3,39,60	121.0,3,39,60	130.0,3,39,60	107.0,3,39,60	92.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	73.0,3,40,60	109.0,3,39,60	133.0,3,39,60	135.0,3,39,60	123.0,3,39,60	126.0,3,39,60	173.0,3,39,59	167.0,3,39,59	195.0,3,39,59	175.0,3,39,59	249.0,3,38,59	426.0,3,36,58	442.0,3,36,58	605.0,4,34,56	712.0,4,33,56	688.0,4,34,56	242.0,3,38,59	440.0,3,36,58	307.0,3,37,58	145.0,3,39,60	39.0,3,40,60	326.0,3,37,58	315.0,3,37,58	581.0,4,35,57	517.0,4,35,57	465.0,3,36,57	326.0,3,37,58	322.0,3,37,58	415.0,3,36,58	488.0,3,36,57	205.0,3,38,59	182.0,3,39,59	139.0,3,39,60	155.0,3,39,59	255.0,3,38,59	84.0,3,40,60	104.0,3,39,60	87.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
230.0,3,38,59	210.0,3,38,59	197.0,3,39,59	95.0,3,40,60	88.0,3,40,60	99.0,3,40,60	130.0,3,39,60	149.0,3,39,60	190.0,3,39,59	187.0,3,39,59	195.0,3,39,59	208.0,3,38,59	209.0,3,38,59	174.0,3,39,59	116.0,3,39,60	156.0,3,39,59	163.0,3,39,59	138.0,3,39,60	125.0,3,39,60	127.0,3,39,60	148.0,3,39,60	145.0,3,39,60	116.0,3,39,60	128.0,3,39,60	112.0,3,39,60	112.0,3,39,60	141.0,3,39,60	175.0,3,39,59	255.0,3,38,59	304.0,3,37,58	418.0,3,36,58	368.0,3,37,58	502.0,4,35,57	495.0,3,36,57	371.0,3,37,58	502.0,4,35,57	286.0,3,38,59	95.0,3,40,60	90.0,3,40,60	201.0,3,38,59	512.0,4,35,57	242.0,3,38,59	470.0,3,36,57	654.0,4,34,56	360.0,3,37,58	255.0,3,38,59	474.0,3,36,57	344.0,3,37,58	298.0,3,38,59	135.0,3,39,60	70.0,3,40,60	201.0,3,38,59	173.0,3,39,59	103.0,3,39,60	23.0,3,40,60	57.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
208.0,3,38,59	200.0,3,38,59	193.0,3,39,59	188.0,3,39,59	184.0,3,39,59	178.0,3,39,59	172.0,3,39,59	182.0,3,39,59	177.0,3,39,59	193.0,3,39,59	236.0,3,38,59	228.0,3,38,59	207.0,3,38,59	177.0,3,39,59	161.0,3,39,59	226.0,3,38,59	164.0,3,39,59	173.0,3,39,59	130.0,3,39,60	122.0,3,39,60	133.0,3,39,60	166.0,3,39,59	127.0,3,39,60	166.0,3,39,59	144.0,3,39,60	166.0,3,39,59	176.0,3,39,59	288.0,3,38,59	273.0,3,38,59	132.0,3,39,60	267.0,3,38,59	265.0,3,38,59	431.0,3,36,58	340.0,3,37,58	262.0,3,38,59	327.0,3,37,58	151.0,3,39,59	79.0,3,40,60	82.0,3,40,60	327.0,3,37,58	725.0,4,33,56	736.0,4,33,56	543.0,4,35,57	303.0,3,37,58	256.0,3,38,59	364.0,3,37,58	455.0,3,36,57	344.0,3,37,58	322.0,3,37,58	180.0,3,39,59	227.0,3,38,59	156.0,3,39,59	102.0,3,39,60	49.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
219.0,3,38,59	195.0,3,39,59	181.0,3,39,59	177.0,3,39,59	177.0,3,39,59	178.0,3,39,59	177.0,3,39,59	208.0,3,38,59	220.0,3,38,59	258.0,3,38,59	277.0,3,38,59	311.0,3,37,58	278.0,3,38,59	184.0,3,39,59	209.0,3,38,59	238.0,3,38,59	200.0,3,38,59	209.0,3,38,59	161.0,3,39,59	138.0,3,39,60	170.0,3,39,59	272.0,3,38,59	277.0,3,38,59	397.0,3,37,58	314.0,3,37,58	485.0,3,36,57	265.0,3,38,59	360.0,3,37,58	374.0,3,37,58	474.0,3,36,57	425.0,3,36,58	236.0,3,38,59	229.0,3,38,59	120.0,3,39,60	119.0,3,39,60	262.0,3,38,59	131.0,3,39,60	95.0,3,40,60	175.0,3,39,59	117.0,3,39,60	232.0,3,38,59	850.0,4,32,55	565.0,4,35,57	337.0,3,37,58	115.0,3,39,60	383.0,3,37,58	393.0,3,37,58	327.0,3,37,58	284.0,3,38,59	174.0,3,39,59	119.0,3,39,60	98.0,3,40,60	87.0,3,40,60	41.0,3,40,60	26.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
193.0,3,39,59	177.0,3,39,59	172.0,3,39,59	172.0,3,39,59	172.0,3,39,59	172.0,3,39,59	172.0,3,39,59	186.0,3,39,59	240.0,3,38,59	312.0,3,37,58	405.0,3,36,58	469.0,3,36,57	361.0,3,37,58	228.0,3,38,59	293.0,3,38,59	308.0,3,37,58	278.0,3,38,59	266.0,3,38,59	135.0,3,39,60	175.0,3,39,59	275.0,3,38,59	341.0,3,37,58	419.0,3,36,58	475.0,3,36,57	456.0,3,36,57	582.0,4,35,57	354.0,3,37,58	364.0,3,37,58	374.0,3,37,58	517.0,4,35,57	407.0,3,36,58	446.0,3,36,58	265.0,3,38,59	337.0,3,37,58	257.0,3,38,59	370.0,3,37,58	122.0,3,39,60	91.0,3,40,60	222.0,3,38,59	273.0,3,38,59	465.0,3,36,57	718.0,4,33,56	442.0,3,36,58	515.0,4,35,57	168.0,3,39,59	156.0,3,39,59	398.0,3,37,58	368.0,3,37,58	401.0,3,36,58	85.0,3,40,60	119.0,3,39,60	73.0,3,40,60	51.0,3,40,60	74.0,3,40,60	14.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
