radius:15.0
size:50^50
path:hong_kong_50x50.txt
+data:
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	80.0,3,40,60	42.0,3,40,60	34.0,3,40,60	9.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	6.0,3,40,60	38.0,3,40,60	0.0,3,40,60	4.0,3,40,60	2.0,3,40,60	3.0,3,40,60	5.0,3,40,60	66.0,3,40,60	18.0,3,40,60	172.0,3,39,59	130.0,3,39,60	18.0,3,40,60	41.0,3,40,60	44.0,3,40,60	182.0,3,39,59	22.0,3,40,60	15.0,3,40,60	71.0,3,40,60	321.0,3,37,58	183.0,3,39,59	172.0,3,39,59	433.0,3,36,58	227.0,3,38,59	366.0,3,37,58	445.0,3,36,58	106.0,3,39,60	6.0,3,40,60	2.0,3,40,60	6.0,3,40,60	6.0,3,40,60	47.0,3,40,60	138.0,3,39,60	0.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	9.0,3,40,60	7.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	21.0,3,40,60	2.0,3,40,60	3.0,3,40,60	0.0,3,40,60	2.0,3,40,60	3.0,3,40,60	6.0,3,40,60	5.0,3,40,60	11.0,3,40,60	28.0,3,40,60	53.0,3,40,60	20.0,3,40,60	49.0,3,40,60	156.0,3,39,59	138.0,3,39,60	155.0,3,39,59	18.0,3,40,60	170.0,3,39,59	376.0,3,37,58	179.0,3,39,59	160.0,3,39,59	140.0,3,39,60	60.0,3,40,60	81.0,3,40,60	57.0,3,40,60	4.0,3,40,60	6.0,3,40,60	6.0,3,40,60	6.0,3,40,60	3.0,3,40,60	26.0,3,40,60	0.0,3,40,60	0.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	11.0,3,40,60	-1.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	8.0,3,40,60	59.0,3,40,60	-4.0,3,40,60	0.0,3,40,60	5.0,3,40,60	3.0,3,40,60	2.0,3,40,60	13.0,3,40,60	139.0,3,39,60	129.0,3,39,60	405.0,3,36,58	388.0,3,37,58	106.0,3,39,60	82.0,3,40,60	364.0,3,37,58	341.0,3,37,58	85.0,3,40,60	23.0,3,40,60	109.0,3,39,60	101.0,3,39,60	45.0,3,40,60	82.0,3,40,60	10.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	6.0,3,40,60	6.0,3,40,60	61.0,3,40,60	-1.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	89.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	6.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	4.0,3,40,60	0.0,3,40,60	27.0,3,40,60	78.0,3,40,60	10.0,3,40,60	-1.0,3,40,60	-2.0,3,40,60	11.0,3,40,60	99.0,3,40,60	232.0,3,38,59	413.0,3,36,58	199.0,3,39,59	72.0,3,40,60	248.0,3,38,59	446.0,3,36,58	161.0,3,39,59	31.0,3,40,60	55.0,3,40,60	42.0,3,40,60	7.0,3,40,60	9.0,3,40,60	28.0,3,40,60	4.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	9.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	183.0,3,39,59
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	29.0,3,40,60	8.0,3,40,60	2.0,3,40,60	10.0,3,40,60	23.0,3,40,60	-1.0,3,40,60	34.0,3,40,60	-3.0,3,40,60	5.0,3,40,60	18.0,3,40,60	31.0,3,40,60	71.0,3,40,60	26.0,3,40,60	174.0,3,39,59	357.0,3,37,58	219.0,3,38,59	37.0,3,40,60	27.0,3,40,60	38.0,3,40,60	13.0,3,40,60	9.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	11.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	31.0,3,40,60	173.0,3,39,59
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	37.0,3,40,60	157.0,3,39,59	155.0,3,39,59	14.0,3,40,60	6.0,3,40,60	7.0,3,40,60	3.0,3,40,60	0.0,3,40,60	2.0,3,40,60	31.0,3,40,60	7.0,3,40,60	5.0,3,40,60	5.0,3,40,60	5.0,3,40,60	23.0,3,40,60	135.0,3,39,60	379.0,3,37,58	81.0,3,40,60	85.0,3,40,60	167.0,3,39,59	168.0,3,39,59	48.0,3,40,60	56.0,3,40,60	30.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	64.0,3,40,60	331.0,3,37,58	330.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	17.0,3,40,60	64.0,3,40,60	251.0,3,38,59	224.0,3,38,59	12.0,3,40,60	16.0,3,40,60	28.0,3,40,60	12.0,3,40,60	4.0,3,40,60	5.0,3,40,60	89.0,3,40,60	120.0,3,39,60	6.0,3,40,60	10.0,3,40,60	13.0,3,40,60	30.0,3,40,60	48.0,3,40,60	148.0,3,39,60	278.0,3,38,59	348.0,3,37,58	379.0,3,37,58	323.0,3,37,58	54.0,3,40,60	122.0,3,39,60	137.0,3,39,60	100.0,3,39,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	5.0,3,40,60	17.0,3,40,60	6.0,3,40,60	0.0,3,40,60	0.0,3,40,60	106.0,3,39,60	248.0,3,38,59	341.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	-4.0,3,40,60	31.0,3,40,60	175.0,3,39,59	120.0,3,39,60	53.0,3,40,60	7.0,3,40,60	20.0,3,40,60	198.0,3,39,59	28.0,3,40,60	9.0,3,40,60	11.0,3,40,60	37.0,3,40,60	204.0,3,38,59	25.0,3,40,60	11.0,3,40,60	22.0,3,40,60	67.0,3,40,60	94.0,3,40,60	199.0,3,39,59	548.0,4,35,57	536.0,4,35,57	533.0,4,35,57	321.0,3,37,58	176.0,3,39,59	388.0,3,37,58	211.0,3,38,59	264.0,3,38,59	32.0,3,40,60	5.0,3,40,60	0.0,3,40,60	29.0,3,40,60	48.0,3,40,60	119.0,3,39,60	31.0,3,40,60	14.0,3,40,60	0.0,3,40,60	43.0,3,40,60	165.0,3,39,59	279.0,3,38,59
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	78.0,3,40,60	73.0,3,40,60	12.0,3,40,60	101.0,3,39,60	371.0,3,37,58	33.0,3,40,60	9.0,3,40,60	8.0,3,40,60	107.0,3,39,60	231.0,3,38,59	17.0,3,40,60	23.0,3,40,60	25.0,3,40,60	93.0,3,40,60	229.0,3,38,59	17.0,3,40,60	15.0,3,40,60	100.0,3,39,60	238.0,3,38,59	283.0,3,38,59	415.0,3,36,58	812.0,4,32,55	718.0,4,33,56	705.0,4,33,56	518.0,4,35,57	447.0,3,36,58	397.0,3,37,58	344.0,3,37,58	178.0,3,39,59	208.0,3,38,59	12.0,3,40,60	0.0,3,40,60	67.0,3,40,60	263.0,3,38,59	441.0,3,36,58	93.0,3,40,60	18.0,3,40,60	136.0,3,39,60	358.0,3,37,58	225.0,3,38,59	165.0,3,39,59
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	101.0,3,39,60	40.0,3,40,60	229.0,3,38,59	47.0,3,40,60	102.0,3,39,60	93.0,3,40,60	51.0,3,40,60	21.0,3,40,60	64.0,3,40,60	169.0,3,39,59	296.0,3,38,59	91.0,3,40,60	19.0,3,40,60	143.0,3,39,60	171.0,3,39,59	89.0,3,40,60	135.0,3,39,60	161.0,3,39,59	273.0,3,38,59	326.0,3,37,58	476.0,3,36,57	559.0,4,35,57	837.0,4,32,55	640.0,4,34,56	502.0,4,35,57	346.0,3,37,58	511.0,4,35,57	436.0,3,36,58	245.0,3,38,59	343.0,3,37,58	95.0,3,40,60	8.0,3,40,60	3.0,3,40,60	126.0,3,39,60	236.0,3,38,59	579.0,4,35,57	336.0,3,37,58	212.0,3,38,59	128.0,3,39,60	210.0,3,38,59	93.0,3,40,60	193.0,3,39,59
